pair,i,side,price,atr,tp_dist,tp_frac,structure_quality,spike_risk_score,spike_bucket,move_potential,wall_ratio,overall_score,reason,mfe_frac,mae_frac,bars_held,main_correct,second_correct
NEARUSDT,40579,long,2.5985,0.008942857142857141,0.015591,0.006,1.0,0.2125,low,0.9,2.0268103392983177,0.835,TP,0.007928,0.001001,2,True,True
NEARUSDT,40582,long,2.6101,0.0093857142857143,0.0156606,0.006,1.0,0.38,medium,0.65,1.2770902775117183,0.568,TP,0.010076,0.009387,36,True,True
NEARUSDT,40594,short,2.5993,0.0059142857142856975,0.0155958,0.006,1.0,0.2085,low,0.9,2.6096769643108875,0.8366,TP,0.006963,0.018851,82,True,True
NEARUSDT,40597,short,2.5945,0.005542857142857104,0.015567000000000001,0.006,1.0,0.5172,medium,0.9,2.306160467655927,0.7131,TP,0.007863,0.020736,132,True,True
NEARUSDT,40600,long,2.6024,0.005342857142857094,0.015614399999999999,0.006,1.0,0.2308,low,0.9,1.774003483963539,0.8277,TP,0.006187,0.005687,9,True,True
NEARUSDT,40633,long,2.6335,0.007228571428571394,0.015801000000000003,0.006,1.0,0.2398,low,0.15,0.6138851971394241,0.2241,MAE_KILL,0.001899,0.041124,129,False,False
NEARUSDT,40642,short,2.6265,0.004878571428571414,0.015759000000000002,0.006,1.0,0.328,low,0.9,4.308649025953414,0.7888,TP,0.006891,0.004569,11,True,True
NEARUSDT,40645,long,2.6227,0.006335714285714301,0.0157362,0.006,1.0,0.7787,medium,0.15,0.4702533013052753,0.0085,MAE_KILL,0.001906,0.04156,120,False,False
NEARUSDT,40651,short,2.6175,0.006835714285714342,0.015705,0.006,1.0,0.4828,medium,0.9,3.750397962432343,0.7269,TP,0.010926,0.003477,24,True,True
NEARUSDT,40654,short,2.6095,0.006828571428571469,0.015657,0.006,1.0,0.2343,low,0.9,3.250942070639327,0.8263,TP,0.007894,0.006553,21,True,True
NEARUSDT,40660,long,2.6197,0.005335714285714317,0.015718199999999998,0.006,1.0,0.3249,low,0.15,0.6616533699787627,0.19,MAE_KILL,0.003054,0.040463,105,False,False
NEARUSDT,40672,short,2.6099,0.005585714285714273,0.0156594,0.006,1.0,0.3461,medium,0.9,3.2759875857312477,0.7816,TP,0.008046,0.001877,3,True,True
NEARUSDT,40687,short,2.5898,0.006914285714285651,0.0155388,0.006,1.0,0.1687,low,0.9,2.0078770561433106,0.8525,TP,0.006062,0.014634,42,True,True
NEARUSDT,40711,long,2.6165,0.0067428571428571294,0.015698999999999998,0.006,1.0,0.0989,low,0.4,0.866297216383227,0.4804,MAE_KILL,0.0,0.041315,59,False,False
NEARUSDT,40720,short,2.5904,0.006471428571428557,0.0155424,0.006,1.0,0.1288,low,0.4,0.7077414041589251,0.4685,TP,0.006292,0.001892,9,True,True
NEARUSDT,40732,short,2.5729,0.006435714285714322,0.015437400000000002,0.006,1.0,0.4144,medium,0.4,0.9263217899387188,0.3542,TP,0.009911,0.004353,26,True,True
NEARUSDT,40738,short,2.5673,0.006449999999999971,0.0154038,0.006,1.0,0.1344,low,0.15,0.5647956997623773,0.2662,TP,0.007751,0.006544,20,True,True
NEARUSDT,40753,long,2.5766,0.005657142857142868,0.0154596,0.006,0.0,0.3064,low,0.9,3.305389531423835,-0.0026,MAE_KILL,0.0,0.041372,114,False,True
NEARUSDT,40756,short,2.5714,0.005585714285714305,0.015428400000000002,0.006,1.0,0.1969,low,0.4,0.829638847839045,0.4412,TP,0.009333,0.00175,2,True,True
NEARUSDT,40759,short,2.5647,0.006714285714285736,0.015388200000000001,0.006,1.0,0.3227,low,0.15,0.3964076370205738,0.1909,TP,0.010372,0.000546,2,True,True
NEARUSDT,40774,short,2.5169,0.012249999999999999,0.0196,0.007787,1.0,0.3782,medium,0.65,1.1683673469387714,0.5687,TP,0.008185,0.002424,17,True,True
NEARUSDT,40801,short,2.5004,0.005771428571428506,0.0150024,0.006,1.0,0.2657,low,0.15,0.4265984109209019,0.2137,TP,0.008719,0.006399,15,True,True
NEARUSDT,40810,short,2.4973,0.005664285714285677,0.0149838,0.006,1.0,0.6061,medium,0.15,0.22023785688542682,0.0776,TP,0.007488,0.000601,6,True,True
NEARUSDT,40828,short,2.496,0.00709999999999998,0.014976,0.006,1.0,0.0845,low,0.9,,0.8862,TP,0.008413,0.004848,37,True,True
NEARUSDT,40837,short,2.4944,0.0055142857142857415,0.014966400000000001,0.006,1.0,0.6166,medium,0.9,,0.6734,TP,0.007777,0.005492,28,True,True
NEARUSDT,40840,long,2.4926,0.005585714285714337,0.0149556,0.006,0.0,0.5371,medium,0.9,9.033405547086042,-0.0948,TP,0.006218,0.002728,13,True,False
NEARUSDT,40876,short,2.4788,0.005892857142857144,0.0148728,0.006,1.0,0.0226,low,0.15,0.013447367005538833,0.311,TP,0.015169,0.000726,7,True,True
NEARUSDT,40882,short,2.4711,0.0050785714285714245,0.014826599999999999,0.006,1.0,0.5382,medium,0.9,,0.7047,TP,0.0121,0.0,1,True,True
NEARUSDT,40897,short,2.4453,0.005385714285714264,0.0146718,0.006,1.0,0.2847,low,0.9,,0.8061,TP,0.008547,0.003721,18,True,True
NEARUSDT,40900,short,2.4511,0.005157142857142828,0.014706599999999998,0.006,1.0,0.5106,medium,0.9,,0.7158,TP,0.007792,0.001346,14,True,True
NEARUSDT,40906,short,2.4508,0.0050928571428572,0.0147048,0.006,1.0,0.2291,low,0.9,,0.8284,TP,0.007671,0.001306,8,True,True
NEARUSDT,40924,long,2.4693,0.008221428571428538,0.0148158,0.006,0.0,0.2838,low,0.9,3.2802818612562246,0.0065,TP,0.006318,0.014701,89,True,True
NEARUSDT,40933,long,2.4733,0.005221428571428425,0.0148398,0.006,0.0,0.1851,low,0.9,3.0054313400450123,0.046,TP,0.006307,0.016294,84,True,True
NEARUSDT,40954,long,2.4607,0.004157142857142844,0.014764200000000002,0.006,0.7,0.0882,low,0.65,1.2191652781728635,0.4447,TP,0.007152,0.011257,19,True,True
NEARUSDT,40993,long,2.4688,0.0035357142857143564,0.0148128,0.006,1.0,0.2545,low,0.15,0.6683408943616346,0.2182,TP,0.006076,0.00077,7,True,True
NEARUSDT,41011,long,2.4767,0.004342857142857108,0.0148602,0.006,1.0,0.0844,low,0.15,0.134587690609802,0.2862,TP,0.006581,0.000969,17,True,True
NEARUSDT,41014,long,2.4817,0.004178571428571397,0.014890200000000001,0.006,1.0,0.6063,medium,0.9,2.43112919907053,0.6775,TP,0.009228,0.024419,194,True,True
NEARUSDT,41026,long,2.4828,0.004521428571428597,0.014896800000000002,0.006,1.0,0.1327,low,0.9,2.3562107298211634,0.8669,TP,0.00878,0.024851,182,True,True
NEARUSDT,41032,long,2.4934,0.004671428571428564,0.014960399999999999,0.006,1.0,0.2212,low,0.9,1.637656747145811,0.8315,TP,0.008823,0.028997,177,True,True
NEARUSDT,41038,short,2.477,0.007257142857142788,0.014862,0.006,1.0,0.3904,medium,0.9,2.960570582694122,0.7638,TP,0.007872,0.002786,22,True,True
NEARUSDT,41041,short,2.4692,0.007835714285714168,0.014815199999999999,0.006,1.0,0.217,low,0.9,2.443436470651764,0.8332,TP,0.006156,0.006804,35,True,True
NEARUSDT,41047,long,2.4698,0.005349999999999903,0.014818800000000002,0.006,1.0,0.324,low,0.15,0.6005884417091589,0.1904,TP,0.006195,0.00498,16,True,True
NEARUSDT,41131,short,2.4402,0.007371428571428552,0.0146412,0.006,1.0,0.2849,low,0.15,0.4917629702483468,0.206,MAE_KILL,0.005696,0.042906,117,False,False
NEARUSDT,41137,long,2.4422,0.007871428571428593,0.014653200000000002,0.006,1.0,0.216,low,0.9,2.490923484290104,0.8336,TP,0.007657,0.004955,17,True,True
NEARUSDT,41146,long,2.4507,0.005407142857142944,0.014704199999999999,0.006,1.0,0.1603,low,0.9,1.9042178425211862,0.8559,TP,0.006162,0.009956,40,True,True
NEARUSDT,41155,long,2.4456,0.005042857142857127,0.014673600000000002,0.006,1.0,0.509,medium,0.9,2.255751826409312,0.7164,TP,0.00691,0.007892,30,True,True
NEARUSDT,41191,long,2.4649,0.005735714285714336,0.014789400000000001,0.006,1.0,0.1511,low,0.4,0.9331007343096955,0.4596,TP,0.007303,0.000365,12,True,True
NEARUSDT,41194,long,2.4684,0.004250000000000087,0.0148104,0.006,1.0,0.1725,low,0.15,0.6954572462593837,0.251,TP,0.006766,0.001783,11,True,True
NEARUSDT,41197,long,2.4655,0.0046785714285714685,0.014793,0.006,1.0,0.57,medium,0.4,0.8923139322652524,0.292,TP,0.007057,0.0,6,True,True
NEARUSDT,41218,long,2.511,0.00919285714285713,0.015066000000000001,0.006,1.0,0.1378,low,0.15,0.4579848665870109,0.2649,TP,0.006531,0.001912,10,True,True
NEARUSDT,41242,short,2.5157,0.006400000000000025,0.015094199999999999,0.006,0.0,0.3594,medium,0.9,2.4578977355540337,-0.0238,TP,0.009421,0.01272,89,True,False
NEARUSDT,41254,long,2.5321,0.009099999999999981,0.015192599999999999,0.006,1.0,0.2271,low,0.9,6.292537156247129,0.8292,TP,0.006161,0.003238,20,True,True
NEARUSDT,41275,long,2.5373,0.005707142857142815,0.015223800000000001,0.006,1.0,0.438,medium,0.9,,0.7448,MAE_KILL,0.002562,0.040082,196,False,False
NEARUSDT,41278,long,2.5387,0.005364285714285647,0.0152322,0.006,1.0,0.3169,low,0.9,,0.7932,MAE_KILL,0.0,0.040611,193,False,False
NEARUSDT,41302,long,2.5259,0.005778571428571474,0.015155400000000001,0.006,1.0,0.5307,medium,0.9,1.438431186243835,0.7077,MAE_KILL,0.0,0.040698,183,False,False
NEARUSDT,41308,short,2.5126,0.005628571428571443,0.0150756,0.006,0.7,0.2487,low,0.9,2.2552999548939883,0.5805,TP,0.008199,0.004219,23,True,True
NEARUSDT,41311,short,2.5096,0.005778571428571443,0.015057599999999999,0.006,0.7,0.2942,low,0.9,2.058761024333207,0.5623,TP,0.007013,0.005419,20,True,True
NEARUSDT,41314,long,2.5156,0.005635714285714284,0.0150936,0.006,1.0,0.3904,medium,0.15,0.15238246674086822,0.1638,MAE_KILL,0.003101,0.040467,172,False,False
NEARUSDT,41317,long,2.5161,0.004857142857142925,0.015096599999999998,0.006,1.0,0.1716,low,0.15,0.1192321449863046,0.2514,MAE_KILL,0.002901,0.040658,169,False,False
NEARUSDT,41323,short,2.5135,0.00483571428571434,0.015081,0.006,0.7,0.3929,medium,0.9,2.314170147868174,0.5228,TP,0.008554,0.003859,8,True,True
NEARUSDT,41326,long,2.5168,0.005014285714285797,0.0151008,0.006,1.0,0.452,medium,0.15,0.07284382284382952,0.1392,MAE_KILL,0.002622,0.040925,160,False,False
NEARUSDT,41332,short,2.4966,0.006607142857142938,0.0149796,0.006,0.7,0.4793,medium,0.65,1.2016342225426444,0.2883,TP,0.00733,0.010735,20,True,True
NEARUSDT,41350,short,2.4966,0.00634285714285711,0.0149796,0.006,1.0,0.021,low,0.65,1.2016342225426444,0.7116,TP,0.00733,4e-05,2,True,True
NEARUSDT,41353,short,2.4855,0.007128571428571436,0.014913000000000001,0.006,1.0,0.4162,medium,0.15,0.46268356467510935,0.1535,TP,0.006558,0.009012,44,True,True
NEARUSDT,41359,long,2.4986,0.005792857142857187,0.0149916,0.006,1.0,0.1784,low,0.65,1.287387603724744,0.6486,MAE_KILL,0.003722,0.044065,129,False,False
NEARUSDT,41365,short,2.5,0.006200000000000015,0.015,0.006,0.7,0.4032,medium,0.9,1.4266666666666576,0.5187,TP,0.0064,0.00116,12,True,True
NEARUSDT,41383,long,2.4936,0.004628571428571458,0.014961599999999999,0.006,1.0,0.4249,medium,0.15,0.18046198267567434,0.15,MAE_KILL,0.002366,0.042148,105,False,False
NEARUSDT,41386,long,2.493,0.004757142857142936,0.014957999999999999,0.006,0.0,0.1612,low,0.15,0.22061772964302065,-0.5445,MAE_KILL,0.002607,0.041917,102,False,True
NEARUSDT,41389,short,2.4899,0.004392857142857183,0.0149394,0.006,1.0,0.1518,low,0.4,0.7898576917413037,0.4593,TP,0.008314,0.000683,8,True,True
NEARUSDT,41395,short,2.4871,0.003992857142857131,0.0149226,0.006,1.0,0.2922,low,0.15,0.6031120582204105,0.2031,TP,0.007197,8e-05,2,True,True
NEARUSDT,41401,short,2.4676,0.004757142857142872,0.0148056,0.006,1.0,0.3083,low,0.9,1.3373318203922866,0.7967,TP,0.010172,0.001459,3,True,True
NEARUSDT,41416,long,2.4547,0.007357142857142903,0.0147282,0.006,0.0,0.2401,low,0.9,1.6295270297796078,0.024,TP,0.007333,0.000937,10,True,True
NEARUSDT,41419,long,2.4527,0.004607142857142905,0.0147162,0.006,0.0,0.369,medium,0.9,1.7667604408746687,-0.0276,TP,0.008154,0.0,7,True,False
NEARUSDT,41428,long,2.4739,0.004892857142857222,0.0148434,0.006,0.0,0.5178,medium,0.15,0.32337604591939284,-0.6871,TP,0.006023,0.002951,8,True,False
NEARUSDT,41443,long,2.4939,0.005121428571428562,0.0149634,0.006,1.0,0.2603,low,0.15,0.16039135490598258,0.2159,MAE_KILL,0.0002,0.042263,45,False,False
NEARUSDT,41446,long,2.4869,0.005064285714285711,0.0149214,0.006,0.7,0.4147,medium,0.15,0.3417909847601502,-0.0859,MAE_KILL,0.000241,0.044111,163,False,True
NEARUSDT,41470,short,2.4432,0.005521428571428677,0.0146592,0.006,1.0,0.4347,medium,0.15,0.047751582623891134,0.1461,TP,0.00618,0.000982,12,True,True
NEARUSDT,41473,short,2.4375,0.005650000000000092,0.014625,0.006,1.0,0.236,low,0.15,0.3076923076923193,0.2256,TP,0.009723,0.001682,13,True,True
NEARUSDT,41476,short,2.4363,0.005421428571428625,0.0146178,0.006,1.0,0.4427,medium,0.15,0.2257521651685139,0.1429,TP,0.009235,0.002175,10,True,True
NEARUSDT,41479,short,2.4379,0.0060857142857143765,0.0146274,0.006,1.0,0.3122,low,0.15,0.33498776269194297,0.1951,TP,0.006071,0.000943,6,True,True
NEARUSDT,41482,short,2.4344,0.005592857142857177,0.0146064,0.006,1.0,0.3874,medium,0.15,0.09584839522403124,0.165,TP,0.008462,0.001273,4,True,True
NEARUSDT,41491,short,2.402,0.00929999999999999,0.014879999999999985,0.006195,1.0,0.319,low,0.9,,0.7924,TP,0.010325,0.014571,118,True,True
NEARUSDT,41500,long,2.415,0.007942857142857156,0.014490000000000001,0.006,0.0,0.1847,low,0.9,5.314009661835746,0.0461,TP,0.007039,0.001573,16,True,True
NEARUSDT,41518,long,2.4256,0.004828571428571372,0.014553600000000002,0.006,0.7,0.2554,low,0.9,4.562445030782747,0.5778,TIMEOUT,0.0047,0.019954,240,False,False
NEARUSDT,41536,long,2.4311,0.0059499999999999,0.0145866,0.006,0.7,0.4034,medium,0.9,4.175064785488063,0.5186,TIMEOUT,0.001481,0.022171,240,False,False
NEARUSDT,41554,short,2.4227,0.00302142857142854,0.014536199999999999,0.006,1.0,0.4303,medium,0.15,0.11007003205788472,0.1479,TP,0.007182,0.000454,43,True,True
NEARUSDT,41578,short,2.4157,0.003428571428571495,0.014494200000000002,0.006,1.0,0.2819,low,0.9,1.8766127140511453,0.8072,TP,0.006002,0.002856,23,True,True
NEARUSDT,41614,long,2.3955,0.005778571428571379,0.014373000000000002,0.006,0.7,0.1154,low,0.9,2.8873582411465692,0.6338,TP,0.00622,0.001085,17,True,True
NEARUSDT,41626,short,2.3996,0.003842857142857132,0.0143976,0.006,1.0,0.2169,low,0.4,0.7709618269711541,0.4332,TP,0.019253,0.014627,168,True,True
NEARUSDT,41641,short,2.4022,0.004828571428571436,0.014413200000000001,0.006,1.0,0.5454,medium,0.4,0.9505175811062113,0.3018,TP,0.006577,0.013529,152,True,True
NEARUSDT,41653,long,2.4054,0.004235714285714247,0.014432400000000001,0.006,1.0,0.2676,low,0.9,2.18951802887944,0.813,TP,0.006569,0.002619,14,True,True
NEARUSDT,41656,long,2.4083,0.003771428571428505,0.0144498,0.006,1.0,0.1679,low,0.9,1.986186660022957,0.8528,TP,0.007059,0.004443,57,True,True
NEARUSDT,41659,short,2.4016,0.003907142857142791,0.014409600000000002,0.006,1.0,0.2645,low,0.4,0.9091161447923682,0.4142,TP,0.006329,0.013782,134,True,True
NEARUSDT,41665,long,2.4165,0.004285714285714289,0.014499000000000001,0.006,1.0,0.3422,medium,0.9,1.413890613145716,0.7831,TP,0.006828,0.007821,54,True,True
NEARUSDT,41668,long,2.4208,0.0039785714285715135,0.0145248,0.006,1.0,0.1508,low,0.65,1.1153337739590214,0.6597,TP,0.007436,0.027842,191,True,True
NEARUSDT,41674,long,2.4184,0.0037571428571428873,0.014510400000000001,0.006,1.0,0.1863,low,0.65,1.2818392325504278,0.6455,TP,0.006037,0.008601,45,True,True
NEARUSDT,41692,short,2.4031,0.004657142857142915,0.014418599999999998,0.006,1.0,0.3937,medium,0.65,1.0125809718002945,0.5625,TP,0.006949,0.01315,101,True,True
NEARUSDT,41695,long,2.4069,0.005142857142857179,0.0144414,0.006,1.0,0.2009,low,0.65,1.045604996745491,0.6396,TP,0.006232,0.000249,7,True,True
NEARUSDT,41698,long,2.4066,0.00413571428571429,0.0144396,0.006,1.0,0.2337,low,0.65,1.0665115377157317,0.6265,TP,0.006358,0.000125,4,True,True
NEARUSDT,41725,long,2.4298,0.0038214285714286106,0.014578800000000001,0.006,1.0,0.3315,medium,0.15,0.4938678080500213,0.1874,TP,0.006791,0.031443,144,True,True
NEARUSDT,41731,short,2.427,0.0029428571428571676,0.014562,0.006,1.0,0.1926,low,0.9,2.018953440461466,0.843,TP,0.006799,0.003173,10,True,True
NEARUSDT,41737,long,2.4239,0.004407142857142895,0.014543400000000001,0.006,1.0,0.9454,medium,0.4,0.9007522312526415,0.1418,TP,0.006147,0.029085,122,True,True
NEARUSDT,41743,short,2.4111,0.005935714285714314,0.0144666,0.006,1.0,0.3538,medium,0.4,0.933184023889485,0.3785,TP,0.008046,0.006138,34,True,True
NEARUSDT,41752,short,2.404,0.005757142857142857,0.014424,0.006,1.0,0.33,medium,0.15,0.44370493621739737,0.188,TP,0.007321,0.00911,41,True,True
NEARUSDT,41755,short,2.4015,0.0059642857142857076,0.014409,0.006,1.0,0.3689,medium,0.15,0.2706641682281763,0.1724,TP,0.006288,0.01016,38,True,True
NEARUSDT,41782,short,2.4068,0.008549999999999993,0.0144408,0.006,1.0,0.5146,medium,0.15,0.6370838180710123,0.1142,TP,0.008476,0.006315,11,True,True
NEARUSDT,41794,short,2.3902,0.01058571428571423,0.01693714285714277,0.007086,1.0,1.0,high,0.15,0.1003711201079648,-0.08,TIMEOUT,0.005732,0.035938,240,False,True
NEARUSDT,41815,short,2.4025,0.007549999999999946,0.014414999999999999,0.006,1.0,0.2208,low,0.15,0.33992369060004735,0.2317,TP,0.008949,0.00358,5,True,True
NEARUSDT,41821,short,2.3857,0.007671428571428583,0.0143142,0.006,1.0,0.2737,low,0.15,0.5938159310335004,0.2105,MAE_KILL,0.003856,0.042671,228,False,False
NEARUSDT,41839,long,2.4014,0.00572142857142856,0.014408400000000002,0.006,1.0,0.2156,low,0.9,1.4297215513172836,0.8338,TP,0.008787,0.0,4,True,True
NEARUSDT,41851,long,2.416,0.007399999999999978,0.014496,0.006,1.0,0.2793,low,0.15,0.4139072847682276,0.2083,TP,0.009437,0.001656,8,True,True
NEARUSDT,41860,long,2.4327,0.007414285714285754,0.0145962,0.006,1.0,0.2653,low,0.15,0.13702196462091365,0.2139,TP,0.006413,0.006413,10,True,True
NEARUSDT,41863,short,2.4205,0.00753571428571436,0.014523000000000001,0.006,1.0,0.1239,low,0.9,1.5768091992012614,0.8704,TP,0.006073,0.011485,22,True,True
NEARUSDT,41872,long,2.4333,0.0079571428571429,0.0145998,0.006,1.0,0.532,medium,0.15,0.09589172454416128,0.1072,TP,0.00637,0.011302,20,True,True
NEARUSDT,41890,long,2.4302,0.007642857142857062,0.0145812,0.006,1.0,0.2966,low,0.15,0.30861657476749005,0.2014,TP,0.007654,0.002675,2,True,True
NEARUSDT,41893,long,2.4403,0.009328571428571353,0.014925714285714166,0.006116,1.0,0.2894,low,0.9,3.9663093415007773,0.8042,TP,0.008605,0.02135,73,True,True
NEARUSDT,41896,long,2.4345,0.009085714285714206,0.014607,0.006,1.0,0.4036,medium,0.15,0.013692065448071333,0.1586,TP,0.007804,0.019018,69,True,True
NEARUSDT,41929,short,2.4061,0.006078571428571473,0.014436599999999999,0.006,1.0,0.1755,low,0.15,0.5887812919939411,0.2498,MAE_KILL,0.003325,0.043556,150,False,False
NEARUSDT,41941,short,2.4053,0.00741428571428585,0.0144318,0.006,0.7,0.2068,low,0.15,0.5335439792679928,-0.0027,MAE_KILL,0.00158,0.043903,138,False,True
NEARUSDT,41944,long,2.4083,0.007407142857142945,0.0144498,0.006,1.0,0.2745,low,0.4,0.9481100084430265,0.4102,TP,0.006685,0.001204,2,True,True
NEARUSDT,41947,long,2.418,0.007800000000000029,0.014508000000000002,0.006,1.0,0.4615,medium,0.15,0.2757099531293082,0.1354,TP,0.007651,0.002357,7,True,True
NEARUSDT,41953,long,2.4227,0.008485714285714208,0.014536199999999999,0.006,1.0,0.2043,low,0.15,0.2201400641158,0.2383,TP,0.006893,0.00388,10,True,True
NEARUSDT,41971,long,2.4506,0.009242857142857204,0.014788571428571526,0.006035,1.0,0.2128,low,0.9,3.306607418856219,0.8349,TP,0.00608,0.000653,5,True,True
NEARUSDT,41974,long,2.4584,0.008592857142857164,0.0147504,0.006,1.0,0.1668,low,0.9,2.78636511552227,0.8533,TP,0.0072,0.002807,3,True,True
NEARUSDT,41980,long,2.4621,0.008392857142857186,0.0147726,0.006,1.0,0.286,low,0.9,2.531714119383174,0.8056,TP,0.006214,0.019658,61,True,True
NEARUSDT,41992,short,2.4538,0.006764285714285746,0.014722800000000001,0.006,0.0,0.3893,medium,0.9,3.8172086831309278,-0.0357,TP,0.00652,0.000856,2,True,False
NEARUSDT,41998,long,2.4512,0.007978571428571486,0.0147072,0.006,1.0,0.3301,medium,0.9,3.284105744125312,0.788,TP,0.007466,0.015299,36,True,True
NEARUSDT,42001,long,2.4536,0.008721428571428673,0.0147216,0.006,1.0,0.2714,low,0.9,1.5283664819041687,0.8114,TP,0.00648,0.016262,33,True,True
NEARUSDT,42010,short,2.4343,0.00851428571428576,0.0146058,0.006,1.0,0.1214,low,0.9,2.5127004340741164,0.8714,TP,0.008462,0.001397,11,True,True
NEARUSDT,42025,long,2.4246,0.0069071428571428105,0.014547599999999999,0.006,1.0,0.3185,low,0.15,0.0893618191316835,0.1926,TP,0.010765,0.000165,6,True,True
NEARUSDT,42028,long,2.4312,0.006185714285714239,0.0145872,0.006,1.0,0.097,low,0.15,0.2399363825819785,0.2812,TP,0.008021,0.000288,3,True,True
NEARUSDT,42052,long,2.4849,0.007257142857142788,0.014909400000000001,0.006,1.0,0.3675,medium,0.9,,0.773,TP,0.010463,0.006519,27,True,True
NEARUSDT,42058,long,2.4847,0.006585714285714258,0.014908200000000002,0.006,1.0,0.3087,low,0.9,,0.7965,TP,0.010545,0.006439,21,True,True
NEARUSDT,42070,short,2.484,0.006114285714285675,0.014904,0.006,0.0,0.3162,low,0.9,4.716854535695117,-0.0065,TP,0.006159,0.0,2,True,False
NEARUSDT,42073,short,2.4743,0.006900000000000002,0.0148458,0.006,0.0,0.3333,medium,0.9,4.081962575273814,-0.0133,TP,0.006103,0.021339,141,True,False
NEARUSDT,42088,long,2.5005,0.007771428571428572,0.015003,0.006,1.0,0.2831,low,0.9,,0.8068,TP,0.009318,0.010558,74,True,True
NEARUSDT,42091,long,2.5049,0.008242857142857123,0.015029400000000002,0.006,1.0,0.3963,medium,0.9,,0.7615,TP,0.007545,0.012296,71,True,True
NEARUSDT,42100,long,2.5116,0.0072785714285714675,0.0150696,0.006,1.0,0.2885,low,0.9,,0.8046,TP,0.006012,0.014931,63,True,True
NEARUSDT,42103,short,2.501,0.007092857142857202,0.015006,0.006,0.0,0.1081,low,0.9,5.817672930827665,0.0768,TP,0.006198,0.00052,6,True,True
NEARUSDT,42115,long,2.4951,0.007157142857142894,0.014970599999999999,0.006,1.0,0.3819,medium,0.9,,0.7672,TP,0.007214,0.008416,46,True,True
NEARUSDT,42130,long,2.4897,0.0055571428571429115,0.0149382,0.006,1.0,0.3059,low,0.9,1.7204214697888671,0.7976,TP,0.006065,0.0,5,True,True
NEARUSDT,42133,long,2.4924,0.005671428571428613,0.0149544,0.006,1.0,0.2704,low,0.9,1.538008880329544,0.8118,TP,0.006259,0.007342,25,True,True
NEARUSDT,42136,long,2.5019,0.0054714285714285715,0.015011400000000001,0.006,1.0,0.2376,low,0.4,0.8993165194452261,0.425,TP,0.008753,0.011112,26,True,True
NEARUSDT,42145,short,2.4832,0.006078571428571378,0.014899200000000001,0.006,0.7,0.1755,low,0.9,4.664679982817876,0.6098,TP,0.008376,0.017679,53,True,True
NEARUSDT,42154,long,2.4938,0.005199999999999998,0.014962799999999998,0.006,1.0,0.1859,low,0.9,1.4435800785949346,0.8456,TP,0.007739,0.001484,7,True,True
NEARUSDT,42163,long,2.5224,0.005392857142857104,0.015134400000000001,0.006,1.0,0.2658,low,0.9,,0.8137,TP,0.006145,0.025967,135,True,True
NEARUSDT,42169,short,2.5066,0.007014285714285703,0.015039600000000002,0.006,0.7,0.1901,low,0.9,2.1609617277055366,0.604,TP,0.007859,0.0,8,True,True
NEARUSDT,42172,short,2.4992,0.00617857142857143,0.0149952,0.006,0.7,0.0378,low,0.9,1.6738689714041908,0.6649,TP,0.006482,0.0,13,True,True
NEARUSDT,42175,short,2.4955,0.005692857142857198,0.014972999999999998,0.006,0.7,0.123,low,0.9,1.4292392974019812,0.6308,TP,0.008095,0.000842,12,True,True
NEARUSDT,42178,short,2.4905,0.005028571428571478,0.014943,0.006,0.7,0.2718,low,0.65,1.0975038479555626,0.3713,TP,0.006103,0.002851,9,True,True
NEARUSDT,42193,long,2.4801,0.0053142857142857314,0.0148806,0.006,1.0,0.4265,medium,0.9,2.3722161740789947,0.7494,TP,0.006088,0.009354,49,True,True
NEARUSDT,42208,short,2.4687,0.005728571428571432,0.014812200000000001,0.006,1.0,0.2386,low,0.9,3.713155371923155,0.8246,TIMEOUT,0.00478,0.028314,240,False,False
NEARUSDT,42220,short,2.4646,0.005985714285714261,0.0147876,0.006,1.0,0.4177,medium,0.9,3.4420730882631356,0.7529,TIMEOUT,0.005031,0.030025,240,False,False
NEARUSDT,42223,long,2.4683,0.005542857142857135,0.014809800000000001,0.006,0.4,0.006,low,0.15,0.5266782805979844,-0.1624,TP,0.007657,0.000486,15,True,False
NEARUSDT,42226,long,2.4677,0.005371428571428615,0.014806199999999999,0.006,1.0,0.273,low,0.15,0.5673299023382372,0.2108,TP,0.007902,0.000243,12,True,True
NEARUSDT,42229,long,2.4727,0.006100000000000026,0.0148362,0.006,1.0,0.388,medium,0.15,0.22916919426807872,0.1648,TP,0.006188,0.002265,11,True,True
NEARUSDT,42268,short,2.5171,0.005878571428571463,0.0151026,0.006,0.7,0.533,medium,0.9,2.8471918742468283,0.4668,TP,0.006635,0.001192,6,True,True
NEARUSDT,42292,long,2.5194,0.0047571428571427455,0.0151164,0.006,1.0,0.3363,medium,0.15,0.5093805403402806,0.1855,TP,0.007343,0.004406,6,True,True
NEARUSDT,42298,long,2.531,0.00624999999999993,0.015186000000000002,0.006,1.0,0.4587,medium,0.9,,0.7365,MAE_KILL,0.003003,0.040063,165,False,False
NEARUSDT,42310,short,2.5101,0.005128571428571435,0.0150606,0.006,0.7,0.1755,low,0.9,2.390343014222543,0.6098,TP,0.007012,0.011354,72,True,True
NEARUSDT,42334,long,2.52,0.004964285714285754,0.01512,0.006,1.0,0.0671,low,0.15,0.46957671957671193,0.2932,TP,0.00631,0.007302,28,True,True
