pair,i,dir,atr_frac,mfe,mae,ret30,ret240,t0.6_s1.0,t0.6_s1.5,t0.6_s2.0,t1.0_s1.0,t1.0_s1.5,t1.0_s2.0,t1.6_s1.0,t1.6_s1.5,t1.6_s2.0,premise,variant,ts
XRPUSDT,10594,-1,0.0020203875470657987,0.0007346863807511359,0.04334649646432191,-0.01469372761502435,-0.020938561851409618,-0.0034203875470657985,-0.004430581320598698,-0.005440775094131598,-0.0034203875470657985,-0.004430581320598698,-0.005440775094131598,-0.0034203875470657985,-0.004430581320598698,-0.005440775094131598,MSS,M1_break_close,2026-08-19 20:47:00+00:00
XRPUSDT,10596,1,0.0022736748840360035,0.03620941262313031,0.002736227654140928,0.01112732579350601,0.013042685151404578,-3.579506957839787e-05,-3.579506957839787e-05,-3.579506957839787e-05,0.0008736748840360035,0.0008736748840360035,0.0008736748840360035,0.0022378798144576054,0.0022378798144576054,0.0022378798144576054,MSS,M1_break_close,2026-08-19 20:49:00+00:00
XRPUSDT,10596,-1,0.0022736748840360035,0.002736227654140928,0.03620941262313031,-0.01112732579350601,-0.013042685151404578,-0.014442685151404578,-0.014442685151404578,-3.579506957839787e-05,-0.0036736748840360033,-0.004810512326054005,0.0008736748840360035,-0.0036736748840360033,-0.004810512326054005,-0.005947349768072007,MSS,M1_break_close,2026-08-19 20:49:00+00:00
XRPUSDT,10612,1,0.003272327491431157,0.028610230873698572,0.009144409234947939,0.01358080579447705,0.0045269352648256165,0.000563396494858694,0.000563396494858694,0.000563396494858694,0.0018723274914311569,0.0018723274914311569,0.0018723274914311569,0.003835723986289851,0.003835723986289851,0.003835723986289851,MSS,M1_break_close,2026-08-19 21:05:00+00:00
XRPUSDT,10612,-1,0.003272327491431157,0.009144409234947939,0.028610230873698572,-0.01358080579447705,-0.0045269352648256165,-0.004672327491431157,-0.006308491237146736,0.000563396494858694,-0.004672327491431157,-0.006308491237146736,0.0018723274914311569,-0.004672327491431157,-0.006308491237146736,-0.007944654982862313,MSS,M1_break_close,2026-08-19 21:05:00+00:00
XRPUSDT,10618,1,0.003984115448504991,0.032067587209302424,0.005813953488372058,0.01871366279069763,0.007630813953488339,0.0009904692691029943,0.0009904692691029943,0.0009904692691029943,0.0025841154485049906,0.0025841154485049906,0.0025841154485049906,0.004974584717607986,0.004974584717607986,0.004974584717607986,MSS,M2_retest,2026-08-19 21:11:00+00:00
XRPUSDT,10618,-1,0.003984115448504991,0.005813953488372058,0.032067587209302424,-0.01871366279069763,-0.007630813953488339,-0.005384115448504991,-0.007376173172757487,-0.009368230897009982,-0.005384115448504991,-0.007376173172757487,-0.009368230897009982,-0.005384115448504991,-0.007376173172757487,-0.009368230897009982,MSS,M2_retest,2026-08-19 21:11:00+00:00
XRPUSDT,10699,-1,0.0030675635699494433,0.014675429909066338,0.006032231925812486,0.014405329972089686,0.0030611326190691183,0.0004405381419696659,0.0004405381419696659,0.0004405381419696659,0.0016675635699494433,0.0016675635699494433,0.0016675635699494433,-0.0044675635699494435,-0.006001345354924165,0.003508101711919109,MSS,M1_break_close,2026-08-19 22:32:00+00:00
XRPUSDT,10699,1,0.0030675635699494433,0.006032231925812486,0.014675429909066338,-0.014405329972089686,-0.0030611326190691183,0.0004405381419696659,0.0004405381419696659,0.0004405381419696659,-0.0044675635699494435,0.0016675635699494433,0.0016675635699494433,-0.0044675635699494435,0.003508101711919109,0.003508101711919109,MSS,M1_break_close,2026-08-19 22:32:00+00:00
XRPUSDT,10706,-1,0.0029799207059726294,0.020232766338406403,0.00017905102954340015,0.016562220232766305,0.011369740376007102,0.0003879524235835775,0.0003879524235835775,0.0003879524235835775,0.0015799207059726294,0.0015799207059726294,0.0015799207059726294,0.0033678731295562073,0.0033678731295562073,0.0033678731295562073,MSS,M2_retest,2026-08-19 22:39:00+00:00
XRPUSDT,10706,1,0.0029799207059726294,0.00017905102954340015,0.020232766338406403,-0.016562220232766305,-0.011369740376007102,-0.004379920705972629,-0.005869881058958944,-0.007359841411945259,-0.004379920705972629,-0.005869881058958944,-0.007359841411945259,-0.004379920705972629,-0.005869881058958944,-0.007359841411945259,MSS,M2_retest,2026-08-19 22:39:00+00:00
XRPUSDT,10728,-1,0.002048993716419275,0.0033694563336672764,0.015754485019579156,-0.004826518532009708,0.0010927966487570256,-0.00017060377014843512,-0.00017060377014843512,-0.00017060377014843512,0.0006489937164192749,0.0006489937164192749,0.0006489937164192749,0.00187838994627084,0.00187838994627084,0.00187838994627084,MSS,M1_break_close,2026-08-19 23:01:00+00:00
XRPUSDT,10728,1,0.002048993716419275,0.015754485019579156,0.0033694563336672764,0.004826518532009708,-0.0010927966487570256,-0.0034489937164192746,-0.004473490574628912,-0.00017060377014843512,-0.0034489937164192746,-0.004473490574628912,0.0006489937164192749,-0.0034489937164192746,-0.004473490574628912,0.00187838994627084,MSS,M1_break_close,2026-08-19 23:01:00+00:00
XRPUSDT,10737,-1,0.002168634020283862,0.01163530588128365,0.013907826561221586,-0.0034542314335060677,0.010635396782110756,-9.881958782968292e-05,-9.881958782968292e-05,-9.881958782968292e-05,0.0007686340202838619,0.0007686340202838619,0.0007686340202838619,-0.0035686340202838616,-0.004652951030425793,-0.005737268040567724,MSS,M2_retest,2026-08-19 23:10:00+00:00
XRPUSDT,10737,1,0.002168634020283862,0.013907826561221586,0.01163530588128365,0.0034542314335060677,-0.010635396782110756,-0.0035686340202838616,-9.881958782968292e-05,-9.881958782968292e-05,-0.0035686340202838616,0.0007686340202838619,0.0007686340202838619,-0.0035686340202838616,0.002069814432454179,0.002069814432454179,MSS,M2_retest,2026-08-19 23:10:00+00:00
XRPUSDT,10729,-1,0.0022250061986976368,0.0,0.018909290216497617,-0.008495478213209177,-0.0008221430528911125,-0.0036250061986976365,-0.0047375092980464556,-0.005850012397395274,-0.0036250061986976365,-0.0047375092980464556,-0.005850012397395274,-0.0036250061986976365,-0.0047375092980464556,-0.005850012397395274,MSS,M1_break_close,2026-08-19 23:02:00+00:00
XRPUSDT,10729,1,0.0022250061986976368,0.018909290216497617,0.0,0.008495478213209177,0.0008221430528911125,-6.499628078141797e-05,-6.499628078141797e-05,-6.499628078141797e-05,0.0008250061986976368,0.0008250061986976368,0.0008250061986976368,0.002160009917916219,0.002160009917916219,0.002160009917916219,MSS,M1_break_close,2026-08-19 23:02:00+00:00
XRPUSDT,10733,-1,0.002269534907918006,0.0058266569555717055,0.015477057538237348,-0.004552075746540325,0.005735615440640907,-0.003669534907918006,-0.004804302361877009,-0.005939069815836012,-0.003669534907918006,-0.004804302361877009,-0.005939069815836012,-0.003669534907918006,-0.004804302361877009,-0.005939069815836012,MSS,M2_retest,2026-08-19 23:06:00+00:00
XRPUSDT,10733,1,0.002269534907918006,0.015477057538237348,0.0058266569555717055,0.004552075746540325,-0.005735615440640907,-3.827905524919628e-05,-3.827905524919628e-05,-3.827905524919628e-05,0.0008695349079180061,0.0008695349079180061,0.0008695349079180061,0.0022312558526688103,0.0022312558526688103,0.0022312558526688103,MSS,M2_retest,2026-08-19 23:06:00+00:00
XRPUSDT,10775,-1,0.001362892967472325,0.012084317644921034,0.01344721061239317,-0.007723060149009587,0.005178993276394729,-0.0027628929674723248,-0.0034443394512084875,-0.00412578593494465,-0.0027628929674723248,-0.0034443394512084875,-0.00412578593494465,-0.0027628929674723248,-0.0034443394512084875,-0.00412578593494465,MSS,M1_break_close,2026-08-19 23:48:00+00:00
XRPUSDT,10775,1,0.001362892967472325,0.01344721061239317,0.012084317644921034,0.007723060149009587,-0.005178993276394729,-0.000582264219516605,-0.000582264219516605,-0.000582264219516605,-3.710703252767498e-05,-3.710703252767498e-05,-3.710703252767498e-05,0.0007806287479557199,0.0007806287479557199,0.0007806287479557199,MSS,M1_break_close,2026-08-19 23:48:00+00:00
XRPUSDT,10776,-1,0.0013095454191842208,0.013160283172989616,0.01234343801052828,-0.00617171900526424,0.00689780359411856,-0.002709545419184221,-0.0033643181287763314,-0.004019090838368442,-0.002709545419184221,-0.0033643181287763314,-0.004019090838368442,-0.002709545419184221,-0.0033643181287763314,-0.004019090838368442,MSS,M2_retest,2026-08-19 23:49:00+00:00
XRPUSDT,10776,1,0.0013095454191842208,0.01234343801052828,0.013160283172989616,0.00617171900526424,-0.00689780359411856,-0.0006142727484894675,-0.0006142727484894675,-0.0006142727484894675,-9.045458081577916e-05,-9.045458081577916e-05,-9.045458081577916e-05,0.0006952726706947532,0.0006952726706947532,0.0006952726706947532,MSS,M2_retest,2026-08-19 23:49:00+00:00
XRPUSDT,10812,1,0.001280797054810364,0.0050459542259867094,0.020273923229410674,-0.0015318075328886402,-0.011894034961254171,-0.0006315217671137817,-0.0006315217671137817,-0.0006315217671137817,-0.002680797054810364,-0.00011920294518963609,-0.00011920294518963609,-0.002680797054810364,0.0006492752876965824,0.0006492752876965824,MSS,M1_break_close,2026-08-20 00:25:00+00:00
XRPUSDT,10812,-1,0.001280797054810364,0.020273923229410674,0.0050459542259867094,0.0015318075328886402,0.011894034961254171,-0.0006315217671137817,-0.0006315217671137817,-0.0006315217671137817,-0.00011920294518963609,-0.00011920294518963609,-0.00011920294518963609,-0.002680797054810364,-0.0033211955822155456,-0.003961594109620728,MSS,M1_break_close,2026-08-20 00:25:00+00:00
XRPUSDT,10813,1,0.0013115597274012813,0.003960396039603924,0.02133213321332138,-0.003060306030603123,-0.012511251125112532,-0.0027115597274012812,-0.003367339591101922,-0.0006130641635592312,-0.0027115597274012812,-0.003367339591101922,-8.844027259871873e-05,-0.0027115597274012812,-0.003367339591101922,-0.004023119454802562,MSS,M2_retest,2026-08-20 00:26:00+00:00
XRPUSDT,10813,-1,0.0013115597274012813,0.02133213321332138,0.003960396039603924,0.003060306030603123,0.012511251125112532,-0.0006130641635592312,-0.0006130641635592312,-0.0006130641635592312,-8.844027259871873e-05,-8.844027259871873e-05,-8.844027259871873e-05,0.00069849556384205,0.00069849556384205,0.00069849556384205,MSS,M2_retest,2026-08-20 00:26:00+00:00
XRPUSDT,10817,1,0.0012984675511672921,0.0037796976241900484,0.02150827933765302,-0.00134989200863936,-0.014488840892728585,-0.0006209194692996247,-0.0006209194692996247,-0.0006209194692996247,-0.00010153244883270786,-0.00010153244883270786,-0.00010153244883270786,-0.002698467551167292,-0.003347701326750938,-0.0039969351023345845,MSS,M1_break_close,2026-08-20 00:30:00+00:00
XRPUSDT,10817,-1,0.0012984675511672921,0.02150827933765302,0.0037796976241900484,0.00134989200863936,0.014488840892728585,-0.002698467551167292,-0.0006209194692996247,-0.0006209194692996247,-0.002698467551167292,-0.00010153244883270786,-0.00010153244883270786,-0.002698467551167292,0.0006775480818676674,0.0006775480818676674,MSS,M1_break_close,2026-08-20 00:30:00+00:00
XRPUSDT,10818,1,0.0013171590485613603,0.0033282360349015353,0.021948367365296373,-0.00035980930107039306,-0.015381847620760902,-0.0006097045708631838,-0.0006097045708631838,-0.0006097045708631838,-0.00271715904856136,-0.003375738572842041,-0.004034318097122721,-0.00271715904856136,-0.003375738572842041,-0.004034318097122721,MSS,M2_retest,2026-08-20 00:31:00+00:00
XRPUSDT,10818,-1,0.0013171590485613603,0.021948367365296373,0.0033282360349015353,0.00035980930107039306,0.015381847620760902,-0.0006097045708631838,-0.0006097045708631838,-0.0006097045708631838,-8.284095143863972e-05,-8.284095143863972e-05,-8.284095143863972e-05,0.0007074544776981765,0.0007074544776981765,0.0007074544776981765,MSS,M2_retest,2026-08-20 00:31:00+00:00
XRPUSDT,10916,-1,0.0008490383996912081,0.02089149031967592,0.0017109410175596693,0.005583070688878868,0.00783430886987857,-0.002249038399691208,-0.002673557599536812,-0.003098076799382416,-0.002249038399691208,-0.002673557599536812,-0.003098076799382416,-0.002249038399691208,-0.002673557599536812,-0.003098076799382416,MSS,M1_break_close,2026-08-20 02:09:00+00:00
XRPUSDT,10916,1,0.0008490383996912081,0.0017109410175596693,0.02089149031967592,-0.005583070688878868,-0.00783430886987857,-0.0008905769601852752,-0.0008905769601852752,-0.0008905769601852752,-0.0005509616003087919,-0.0005509616003087919,-0.0005509616003087919,-4.153856049406699e-05,-4.153856049406699e-05,-4.153856049406699e-05,MSS,M1_break_close,2026-08-20 02:09:00+00:00
XRPUSDT,10917,-1,0.0008735868448098271,0.022212230215827487,0.00035971223021578766,0.006205035971223136,0.008003597122302274,-0.0008758478931141037,-0.0008758478931141037,-0.0008758478931141037,-0.0005264131551901729,-0.0005264131551901729,-0.0005264131551901729,-2.261048304276524e-06,-2.261048304276524e-06,-2.261048304276524e-06,MSS,M2_retest,2026-08-20 02:10:00+00:00
XRPUSDT,10917,1,0.0008735868448098271,0.00035971223021578766,0.022212230215827487,-0.006205035971223136,-0.008003597122302274,-0.0022735868448098273,-0.002710380267214741,-0.0031471736896196544,-0.0022735868448098273,-0.002710380267214741,-0.0031471736896196544,-0.0022735868448098273,-0.002710380267214741,-0.0031471736896196544,MSS,M2_retest,2026-08-20 02:10:00+00:00
XRPUSDT,10926,-1,0.0009536696952122869,0.019124943617501226,0.0013531799729364518,0.006224627875507558,0.004961659900766856,-0.0008277981828726279,-0.0008277981828726279,-0.0008277981828726279,-0.00044633030478771307,-0.00044633030478771307,-0.00044633030478771307,0.00012587151233965925,0.00012587151233965925,0.00012587151233965925,MSS,M1_break_close,2026-08-20 02:19:00+00:00
XRPUSDT,10926,1,0.0009536696952122869,0.0013531799729364518,0.019124943617501226,-0.006224627875507558,-0.004961659900766856,-0.0008277981828726279,-0.0008277981828726279,-0.0008277981828726279,-0.002353669695212287,-0.00283050454281843,-0.003307339390424574,-0.002353669695212287,-0.00283050454281843,-0.003307339390424574,MSS,M1_break_close,2026-08-20 02:19:00+00:00
XRPUSDT,10941,-1,0.0008586406362978659,0.01726319595083163,0.0032537960954447283,0.009309472161966717,-0.0009038322487345353,-0.0008848156182212804,-0.0008848156182212804,-0.0008848156182212804,-0.0005413593637021341,-0.0005413593637021341,-0.0005413593637021341,-2.6174981923414442e-05,-2.6174981923414442e-05,-2.6174981923414442e-05,MSS,M1_break_close,2026-08-20 02:34:00+00:00
XRPUSDT,10941,1,0.0008586406362978659,0.0032537960954447283,0.01726319595083163,-0.009309472161966717,0.0009038322487345353,-0.0008848156182212804,-0.0008848156182212804,-0.0008848156182212804,-0.002258640636297866,-0.002687960954446799,-0.003117281272595732,-0.002258640636297866,-0.002687960954446799,-0.003117281272595732,MSS,M1_break_close,2026-08-20 02:34:00+00:00
XRPUSDT,10944,-1,0.000931423914308969,0.015394367472607196,0.005161640858462409,0.012406049080865747,-0.0028977632889612146,-0.0008411456514146186,-0.0008411456514146186,-0.0008411456514146186,-0.00046857608569103094,-0.00046857608569103094,-0.00046857608569103094,9.027826289435066e-05,9.027826289435066e-05,9.027826289435066e-05,MSS,M1_break_close,2026-08-20 02:37:00+00:00
XRPUSDT,10944,1,0.000931423914308969,0.005161640858462409,0.015394367472607196,-0.012406049080865747,0.0028977632889612146,-0.0008411456514146186,-0.0008411456514146186,-0.0008411456514146186,-0.002331423914308969,-0.0027971358714634536,-0.0032628478286179383,-0.002331423914308969,-0.0027971358714634536,-0.0032628478286179383,MSS,M1_break_close,2026-08-20 02:37:00+00:00
XRPUSDT,10948,-1,0.001062038596036752,0.014233907524932046,0.006436990027198646,0.012964641885766074,-0.005711695376246575,-0.0007627768423779488,-0.0007627768423779488,-0.0007627768423779488,-0.00033796140396324796,-0.00033796140396324796,-0.00033796140396324796,0.00029926175365880344,0.00029926175365880344,0.00029926175365880344,MSS,M1_break_close,2026-08-20 02:41:00+00:00
XRPUSDT,10948,1,0.001062038596036752,0.006436990027198646,0.014233907524932046,-0.012964641885766074,0.005711695376246575,-0.002462038596036752,-0.002993057894055128,-0.0035240771920735043,-0.002462038596036752,-0.002993057894055128,-0.0035240771920735043,-0.002462038596036752,-0.002993057894055128,-0.0035240771920735043,MSS,M1_break_close,2026-08-20 02:41:00+00:00
XRPUSDT,10966,-1,0.0011004036983982668,0.00884229717411125,0.013582497721057553,0.005104831358249818,-0.011941659070191533,-0.0007397577809610399,-0.0007397577809610399,-0.0007397577809610399,-0.00029959630160173324,-0.00029959630160173324,-0.00029959630160173324,0.0003606459174372268,0.0003606459174372268,0.0003606459174372268,MSS,M1_break_close,2026-08-20 02:59:00+00:00
XRPUSDT,10966,1,0.0011004036983982668,0.013582497721057553,0.00884229717411125,-0.005104831358249818,0.011941659070191533,-0.0007397577809610399,-0.0007397577809610399,-0.0007397577809610399,-0.0025004036983982667,-0.0030506055475974002,-0.0036008073967965333,-0.0025004036983982667,-0.0030506055475974002,-0.0036008073967965333,MSS,M1_break_close,2026-08-20 02:59:00+00:00
XRPUSDT,10972,-1,0.00124064618076873,0.006033458268580456,0.01645488618703722,0.002193984824938458,-0.015083645671450733,-0.000655612291538762,-0.000655612291538762,-0.000655612291538762,-0.00015935381923126994,-0.00015935381923126994,-0.00015935381923126994,0.0005850338892299681,0.0005850338892299681,0.0005850338892299681,MSS,M1_break_close,2026-08-20 03:05:00+00:00
XRPUSDT,10972,1,0.00124064618076873,0.01645488618703722,0.006033458268580456,-0.002193984824938458,0.015083645671450733,-0.00264064618076873,-0.003260969271153095,-0.0038812923615374603,-0.00264064618076873,-0.003260969271153095,-0.0038812923615374603,-0.00264064618076873,-0.003260969271153095,-0.0038812923615374603,MSS,M1_break_close,2026-08-20 03:05:00+00:00
XRPUSDT,10987,-1,0.0014216587758083413,0.005386652058796692,0.01533826348945508,0.0005477951246233305,-0.014060074865333772,-0.0005470047345149952,-0.0005470047345149952,-0.0005470047345149952,2.1658775808341317e-05,2.1658775808341317e-05,2.1658775808341317e-05,0.000874654041293346,0.000874654041293346,0.000874654041293346,MSS,M2_retest,2026-08-20 03:20:00+00:00
XRPUSDT,10987,1,0.0014216587758083413,0.01533826348945508,0.005386652058796692,-0.0005477951246233305,0.014060074865333772,-0.0028216587758083415,-0.0035324881637125117,-0.004243317551616683,-0.0028216587758083415,-0.0035324881637125117,-0.004243317551616683,-0.0028216587758083415,-0.0035324881637125117,-0.004243317551616683,MSS,M2_retest,2026-08-20 03:20:00+00:00
XRPUSDT,10976,-1,0.0014751196485937607,0.002019274896741606,0.020743460302891398,-0.0036714089031665937,-0.019458467186783027,-0.0005149282108437436,-0.0005149282108437436,-0.0005149282108437436,7.511964859376074e-05,7.511964859376074e-05,7.511964859376074e-05,-0.002875119648593761,-0.0036126794728906413,-0.004350239297187522,MSS,M1_break_close,2026-08-20 03:09:00+00:00
XRPUSDT,10976,1,0.0014751196485937607,0.020743460302891398,0.002019274896741606,0.0036714089031665937,0.019458467186783027,-0.002875119648593761,-0.0005149282108437436,-0.0005149282108437436,-0.002875119648593761,7.511964859376074e-05,7.511964859376074e-05,-0.002875119648593761,0.0009601914377500174,0.0009601914377500174,MSS,M1_break_close,2026-08-20 03:09:00+00:00
XRPUSDT,10981,-1,0.001504999214783056,0.00201539025283985,0.018779772810553486,-0.003297911322828919,-0.01621473067057535,-0.002904999214783056,-0.003657498822174584,-0.004409998429566112,-0.002904999214783056,-0.003657498822174584,-0.004409998429566112,-0.002904999214783056,-0.003657498822174584,-0.004409998429566112,MSS,M2_retest,2026-08-20 03:14:00+00:00
XRPUSDT,10981,1,0.001504999214783056,0.018779772810553486,0.00201539025283985,0.003297911322828919,0.01621473067057535,-0.0004970004711301664,-0.0004970004711301664,-0.0004970004711301664,0.00010499921478305608,0.00010499921478305608,0.00010499921478305608,0.0010079987436528899,0.0010079987436528899,0.0010079987436528899,MSS,M2_retest,2026-08-20 03:14:00+00:00
XRPUSDT,11011,1,0.0010174266931023872,0.01607012417823234,0.0021000730460189634,-0.00027392257121983837,0.015613586559532612,-0.0024174266931023874,-0.0029261400396535806,-0.0034348533862047746,-0.0024174266931023874,-0.0029261400396535806,-0.0034348533862047746,-0.0024174266931023874,-0.0029261400396535806,-0.0034348533862047746,MSS,M1_break_close,2026-08-20 03:44:00+00:00
XRPUSDT,11011,-1,0.0010174266931023872,0.0021000730460189634,0.01607012417823234,0.00027392257121983837,-0.015613586559532612,-0.0007895439841385677,-0.0007895439841385677,-0.0007895439841385677,-0.0003825733068976128,-0.0003825733068976128,-0.0003825733068976128,0.00022788270896381972,0.00022788270896381972,0.00022788270896381972,MSS,M1_break_close,2026-08-20 03:44:00+00:00
XRPUSDT,11079,1,0.0008178844056706328,0.050799709196655815,0.0008178844056707769,0.0060886950199926645,0.05034532897128307,-0.0022178844056706328,-0.0009092693565976203,-0.0009092693565976203,-0.0022178844056706328,-0.0005821155943293672,-0.0005821155943293672,-0.0022178844056706328,-9.138495092698745e-05,-9.138495092698745e-05,MSS,M1_break_close,2026-08-20 04:52:00+00:00
XRPUSDT,11079,-1,0.0008178844056706328,0.0008178844056707769,0.050799709196655815,-0.0060886950199926645,-0.05034532897128307,-0.0009092693565976203,-0.0009092693565976203,-0.0009092693565976203,-0.0005821155943293672,-0.0005821155943293672,-0.0005821155943293672,-0.0022178844056706328,-0.0026268266085059493,-0.0030357688113412653,MSS,M1_break_close,2026-08-20 04:52:00+00:00
XRPUSDT,11104,1,0.0008018416492072092,0.053322469672279514,0.003983342386384175,-0.00018106101756289875,0.051692920514213224,-0.0009188950104756744,-0.0009188950104756744,-0.0009188950104756744,-0.0005981583507927908,-0.0005981583507927908,-0.0005981583507927908,-0.00011705336126846522,-0.00011705336126846522,-0.00011705336126846522,MSS,M2_retest,2026-08-20 05:17:00+00:00
XRPUSDT,11104,-1,0.0008018416492072092,0.003983342386384175,0.053322469672279514,0.00018106101756289875,-0.051692920514213224,-0.002201841649207209,-0.002602762473810814,-0.0030036832984144182,-0.002201841649207209,-0.002602762473810814,-0.0030036832984144182,-0.002201841649207209,-0.002602762473810814,-0.0030036832984144182,MSS,M2_retest,2026-08-20 05:17:00+00:00
XRPUSDT,11108,1,0.0008650183977793321,0.051513782196113814,0.005693628558517824,-0.0023497514685946095,0.04319927699954818,-0.0008809889613324007,-0.0008809889613324007,-0.0008809889613324007,-0.0005349816022206679,-0.0005349816022206679,-0.0005349816022206679,-1.5970563553068494e-05,-1.5970563553068494e-05,-1.5970563553068494e-05,MSS,M1_break_close,2026-08-20 05:21:00+00:00
XRPUSDT,11108,-1,0.0008650183977793321,0.005693628558517824,0.051513782196113814,0.0023497514685946095,-0.04319927699954818,-0.002265018397779332,-0.002697527596668998,-0.003130036795558664,-0.002265018397779332,-0.002697527596668998,-0.003130036795558664,-0.002265018397779332,-0.002697527596668998,-0.003130036795558664,MSS,M1_break_close,2026-08-20 05:21:00+00:00
XRPUSDT,11109,1,0.0009226163593429123,0.050943907506097015,0.006232499322554337,-0.003703369162677258,0.0426339084093579,-0.0008464301843942526,-0.0008464301843942526,-0.0008464301843942526,-0.00047738364065708766,-0.00047738364065708766,-0.00047738364065708766,7.618617494865973e-05,7.618617494865973e-05,7.618617494865973e-05,MSS,M2_retest,2026-08-20 05:22:00+00:00
XRPUSDT,11109,-1,0.0009226163593429123,0.006232499322554337,0.050943907506097015,0.003703369162677258,-0.0426339084093579,-0.002322616359342912,-0.0027839245390143684,-0.0032452327186858246,-0.002322616359342912,-0.0027839245390143684,-0.0032452327186858246,-0.002322616359342912,-0.0027839245390143684,-0.0032452327186858246,MSS,M2_retest,2026-08-20 05:22:00+00:00
XRPUSDT,11223,-1,0.000844812464530753,9.028530155289724e-05,0.05362946912242698,-0.00433369447453967,-0.046496930299747295,-0.002244812464530753,-0.0026672186967961293,-0.0030896249290615057,-0.002244812464530753,-0.0026672186967961293,-0.0030896249290615057,-0.002244812464530753,-0.0026672186967961293,-0.0030896249290615057,MSS,M1_break_close,2026-08-20 07:16:00+00:00
XRPUSDT,11223,1,0.000844812464530753,0.05362946912242698,9.028530155289724e-05,0.00433369447453967,0.046496930299747295,-0.0008931125212815483,-0.0008931125212815483,-0.0008931125212815483,-0.000555187535469247,-0.000555187535469247,-0.000555187535469247,-4.830005675079507e-05,-4.830005675079507e-05,-4.830005675079507e-05,MSS,M1_break_close,2026-08-20 07:16:00+00:00
XRPUSDT,11226,-1,0.0008629127814126062,0.0015326361341507708,0.0521096285611252,-0.0022538766678686863,-0.047962495492246786,-0.0022629127814126062,-0.0026943691721189097,-0.0008822523311524362,-0.0022629127814126062,-0.0026943691721189097,-0.0005370872185873937,-0.0022629127814126062,-0.0026943691721189097,-1.933954973982999e-05,MSS,M2_retest,2026-08-20 07:19:00+00:00
XRPUSDT,11226,1,0.0008629127814126062,0.0521096285611252,0.0015326361341507708,0.0022538766678686863,0.047962495492246786,-0.0008822523311524362,-0.0008822523311524362,-0.0008822523311524362,-0.0005370872185873937,-0.0005370872185873937,-0.0005370872185873937,-0.0022629127814126062,-0.0026943691721189097,-1.933954973982999e-05,MSS,M2_retest,2026-08-20 07:19:00+00:00
XRPUSDT,11273,1,0.0009273115638950327,0.07171635777598716,0.0008953353030711003,0.0307100008953353,0.06150953532097769,-0.0008436130616629804,-0.0008436130616629804,-0.0008436130616629804,-0.0004726884361049673,-0.0004726884361049673,-0.0004726884361049673,8.369850223205228e-05,8.369850223205228e-05,8.369850223205228e-05,MSS,M1_break_close,2026-08-20 08:06:00+00:00
XRPUSDT,11273,-1,0.0009273115638950327,0.0008953353030711003,0.07171635777598716,-0.0307100008953353,-0.06150953532097769,-0.0008436130616629804,-0.0008436130616629804,-0.0008436130616629804,-0.0023273115638950325,-0.002790967345842549,-0.0032546231277900653,-0.0023273115638950325,-0.002790967345842549,-0.0032546231277900653,MSS,M1_break_close,2026-08-20 08:06:00+00:00
XRPUSDT,11275,1,0.0011608179301723933,0.06884543262791336,0.0009822305562995615,0.027502455576390895,0.0546477364050363,-0.000703509241896564,-0.000703509241896564,-0.000703509241896564,-0.0002391820698276067,-0.0002391820698276067,-0.0002391820698276067,0.00045730868827582936,0.00045730868827582936,0.00045730868827582936,MSS,M1_break_close,2026-08-20 08:08:00+00:00
XRPUSDT,11275,-1,0.0011608179301723933,0.0009822305562995615,0.06884543262791336,-0.027502455576390895,-0.0546477364050363,-0.05202952049290133,-0.05202952049290133,-0.05202952049290133,-0.002560817930172393,-0.00314122689525859,-0.0037216358603447868,-0.002560817930172393,-0.00314122689525859,-0.0037216358603447868,MSS,M1_break_close,2026-08-20 08:08:00+00:00
XRPUSDT,11276,1,0.001443451056199262,0.06561025549719585,0.001246327784207307,0.022968040594676442,0.052701860589335126,-0.0005339293662804429,-0.0005339293662804429,-0.0005339293662804429,4.345105619926195e-05,4.345105619926195e-05,4.345105619926195e-05,0.0009095216899188193,0.0009095216899188193,0.0009095216899188193,MSS,M1_break_close,2026-08-20 08:09:00+00:00
XRPUSDT,11276,-1,0.001443451056199262,0.001246327784207307,0.06561025549719585,-0.022968040594676442,-0.052701860589335126,-0.05267748597881251,-0.05267748597881251,-0.0005339293662804429,-0.0028434510561992617,-0.003565176584298893,-0.004286902112398524,-0.0028434510561992617,-0.003565176584298893,-0.004286902112398524,MSS,M1_break_close,2026-08-20 08:09:00+00:00
XRPUSDT,11283,1,0.002615853966012828,0.05630074126367815,0.005118249205788941,0.01544299329332869,0.041034239322273194,-0.004015853966012828,-0.005323780949019242,0.00016951237960769676,-0.004015853966012828,-0.005323780949019242,0.001215853966012828,-0.004015853966012828,-0.005323780949019242,0.0027853663456205244,MSS,M1_break_close,2026-08-20 08:16:00+00:00
XRPUSDT,11283,-1,0.002615853966012828,0.005118249205788941,0.05630074126367815,-0.01544299329332869,-0.041034239322273194,0.00016951237960769676,0.00016951237960769676,0.00016951237960769676,0.001215853966012828,0.001215853966012828,0.001215853966012828,0.0027853663456205244,0.0027853663456205244,0.0027853663456205244,MSS,M1_break_close,2026-08-20 08:16:00+00:00
