pair,ts,net_frac,exit_type,hold_min,slots_at_entry,pair_open_at_entry,regime,ts_parsed,fold
SOLUSDT,2026-08-25 13:50:00+00:00,0.004600000000000001,TP,4.0,8,0,TREND,2026-08-25 13:50:00+00:00,fold2
BTCUSDT,2026-08-25 13:51:00+00:00,0.004600000000000001,TP,27.0,8,4,TREND,2026-08-25 13:51:00+00:00,fold2
XRPUSDT,2026-08-25 21:07:00+00:00,-0.0414,MAE_KILL,763.0,7,1,TREND,2026-08-25 21:07:00+00:00,fold2
XRPUSDT,2026-08-25 21:07:00+00:00,-0.0414,MAE_KILL,761.0,8,2,TREND,2026-08-25 21:07:00+00:00,fold2
SOLUSDT,2026-08-25 21:07:00+00:00,0.004600000000000001,TP,432.0,8,1,TREND,2026-08-25 21:07:00+00:00,fold2
BTCUSDT,2026-08-25 21:08:00+00:00,-0.0414,MAE_KILL,1106.0,8,4,TREND,2026-08-25 21:08:00+00:00,fold2
XRPUSDT,2026-08-25 21:08:00+00:00,-0.0414,MAE_KILL,532.0,8,2,TREND,2026-08-25 21:08:00+00:00,fold2
SOLUSDT,2026-08-25 21:08:00+00:00,0.004600000000000001,TP,435.0,7,0,TREND,2026-08-25 21:08:00+00:00,fold2
ETHUSDT,2026-08-25 21:26:00+00:00,0.0005000000000000001,BE_STOP,10.0,6,1,TREND,2026-08-25 21:26:00+00:00,fold2
BTCUSDT,2026-08-25 22:05:00+00:00,0.004600000000000001,TP,45.0,7,4,TREND,2026-08-25 22:05:00+00:00,fold2
BTCUSDT,2026-08-25 22:08:00+00:00,0.004600000000000001,TP,46.0,8,5,TREND,2026-08-25 22:08:00+00:00,fold2
BTCUSDT,2026-08-25 22:08:00+00:00,0.004600000000000001,TP,42.0,8,6,TREND,2026-08-25 22:08:00+00:00,fold2
SOLUSDT,2026-08-25 23:57:00+00:00,0.0005000000000000001,BE_STOP,13.0,6,0,TREND,2026-08-25 23:57:00+00:00,fold2
SOLUSDT,2026-08-25 23:57:00+00:00,0.0005000000000000001,BE_STOP,11.0,7,1,TREND,2026-08-25 23:57:00+00:00,fold2
SOLUSDT,2026-08-26 00:20:00+00:00,0.0005000000000000001,BE_STOP,18.0,8,2,TREND,2026-08-26 00:20:00+00:00,fold2
SOLUSDT,2026-08-26 00:29:00+00:00,0.0005000000000000001,BE_STOP,36.0,8,2,TREND,2026-08-26 00:29:00+00:00,fold2
SOLUSDT,2026-08-26 00:29:00+00:00,0.0005000000000000001,BE_STOP,30.0,7,1,TREND,2026-08-26 00:29:00+00:00,fold2
NEARUSDT,2026-08-26 02:27:00+00:00,0.004600000000000001,TP,28.0,7,0,TREND,2026-08-26 02:27:00+00:00,fold2
NEARUSDT,2026-08-26 03:21:00+00:00,0.0005000000000000001,BE_STOP,76.0,8,1,TREND,2026-08-26 03:21:00+00:00,fold2
NEARUSDT,2026-08-26 07:44:00+00:00,-0.0264,MAE_KILL,316.0,8,1,TREND,2026-08-26 07:44:00+00:00,fold2
NEARUSDT,2026-08-26 07:45:00+00:00,0.0005000000000000001,BE_STOP,12.0,8,1,TREND,2026-08-26 07:45:00+00:00,fold2
NEARUSDT,2026-08-26 08:10:00+00:00,0.0005000000000000001,BE_STOP,23.0,7,0,TREND,2026-08-26 08:10:00+00:00,fold2
