pair,ts,net_frac,gross_frac,exit_type,tp_mult,hold_min,regime,ts_parsed,fold
BTCUSDT,2026-08-21 07:43:00+00:00,0.004600000000000001,0.006,TP,1.6,22.0,TREND,2026-08-21 07:43:00+00:00,f1
BTCUSDT,2026-08-21 07:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,27.0,TREND,2026-08-21 07:44:00+00:00,f1
BTCUSDT,2026-08-21 07:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,27.0,TREND,2026-08-21 07:46:00+00:00,f1
XRPUSDT,2026-08-21 08:03:00+00:00,-0.0314,-0.03,HARD_SL,1.6,297.0,CHOP,2026-08-21 08:03:00+00:00,f1
BTCUSDT,2026-08-21 08:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,20.0,TREND,2026-08-21 08:05:00+00:00,f1
BTCUSDT,2026-08-21 08:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,TREND,2026-08-21 08:06:00+00:00,f1
XRPUSDT,2026-08-21 08:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,3.0,CHOP,2026-08-21 08:06:00+00:00,f1
BTCUSDT,2026-08-21 08:13:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,TREND,2026-08-21 08:13:00+00:00,f1
NEARUSDT,2026-08-21 08:13:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,TREND,2026-08-21 08:13:00+00:00,f1
BTCUSDT,2026-08-21 08:14:00+00:00,0.004600000000000001,0.006,TP,1.6,31.0,TREND,2026-08-21 08:14:00+00:00,f1
BTCUSDT,2026-08-21 08:14:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,TREND,2026-08-21 08:14:00+00:00,f1
XRPUSDT,2026-08-21 08:15:00+00:00,-0.0314,-0.03,HARD_SL,1.6,25.0,CHOP,2026-08-21 08:15:00+00:00,f1
XRPUSDT,2026-08-21 08:17:00+00:00,0.005740734451284253,0.007140734451284252,TP,1.6,4.0,CHOP,2026-08-21 08:17:00+00:00,f1
SOLUSDT,2026-08-21 08:25:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,CHOP,2026-08-21 08:25:00+00:00,f1
BTCUSDT,2026-08-21 08:27:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,TREND,2026-08-21 08:27:00+00:00,f1
BTCUSDT,2026-08-21 08:31:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-21 08:31:00+00:00,f1
BTCUSDT,2026-08-21 08:31:00+00:00,0.004600000000000001,0.006,TP,1.6,8.0,TREND,2026-08-21 08:31:00+00:00,f1
BTCUSDT,2026-08-21 08:33:00+00:00,-0.0314,-0.03,HARD_SL,1.6,107.0,CHOP,2026-08-21 08:33:00+00:00,f1
BTCUSDT,2026-08-21 08:33:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-21 08:33:00+00:00,f1
BTCUSDT,2026-08-21 08:35:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-21 08:35:00+00:00,f1
SOLUSDT,2026-08-21 08:38:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-21 08:38:00+00:00,f1
XRPUSDT,2026-08-21 08:43:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,CHOP,2026-08-21 08:43:00+00:00,f1
ETHUSDT,2026-08-21 08:46:00+00:00,-0.0314,-0.03,HARD_SL,1.6,199.0,CHOP,2026-08-21 08:46:00+00:00,f1
ETHUSDT,2026-08-21 08:46:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-21 08:46:00+00:00,f1
ETHUSDT,2026-08-21 08:46:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-21 08:46:00+00:00,f1
BTCUSDT,2026-08-21 08:47:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-21 08:47:00+00:00,f1
SOLUSDT,2026-08-21 08:47:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,TREND,2026-08-21 08:47:00+00:00,f1
SOLUSDT,2026-08-21 08:51:00+00:00,-0.0314,-0.03,HARD_SL,1.6,116.0,TREND,2026-08-21 08:51:00+00:00,f1
BTCUSDT,2026-08-21 08:51:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-21 08:51:00+00:00,f1
NEARUSDT,2026-08-21 08:57:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-21 08:57:00+00:00,f1
BTCUSDT,2026-08-21 08:57:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-21 08:57:00+00:00,f1
XRPUSDT,2026-08-21 09:00:00+00:00,0.005135773300627145,0.006535773300627145,TP,1.6,3.0,CHOP,2026-08-21 09:00:00+00:00,f1
ETHUSDT,2026-08-21 09:01:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,TREND,2026-08-21 09:01:00+00:00,f1
ETHUSDT,2026-08-21 09:07:00+00:00,0.00569296984239893,0.0070929698423989294,TP,1.6,3.0,TREND,2026-08-21 09:07:00+00:00,f1
BTCUSDT,2026-08-21 09:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,TREND,2026-08-21 09:18:00+00:00,f1
XRPUSDT,2026-08-21 09:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-21 09:18:00+00:00,f1
ETHUSDT,2026-08-21 09:32:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,14.0,CHOP,2026-08-21 09:32:00+00:00,f1
BTCUSDT,2026-08-21 09:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,26.0,TREND,2026-08-21 09:37:00+00:00,f1
BTCUSDT,2026-08-21 09:44:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-21 09:44:00+00:00,f1
BTCUSDT,2026-08-21 09:44:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,TREND,2026-08-21 09:44:00+00:00,f1
BTCUSDT,2026-08-21 11:19:00+00:00,0.004600000000000001,0.006,TP,1.6,119.0,TREND,2026-08-21 11:19:00+00:00,f1
BTCUSDT,2026-08-21 11:22:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,118.0,TREND,2026-08-21 11:22:00+00:00,f1
BTCUSDT,2026-08-21 11:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,127.0,TREND,2026-08-21 11:23:00+00:00,f1
BTCUSDT,2026-08-21 11:32:00+00:00,-0.0314,-0.03,HARD_SL,1.6,153.0,TREND,2026-08-21 11:32:00+00:00,f1
BTCUSDT,2026-08-21 11:32:00+00:00,0.004600000000000001,0.006,TP,1.6,12.0,CHOP,2026-08-21 11:32:00+00:00,f1
ETHUSDT,2026-08-21 11:32:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,CHOP,2026-08-21 11:32:00+00:00,f1
SOLUSDT,2026-08-21 11:34:00+00:00,0.0067596708957899645,0.008159670895789964,TP,1.6,147.0,TREND,2026-08-21 11:34:00+00:00,f1
SOLUSDT,2026-08-21 11:34:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,CHOP,2026-08-21 11:34:00+00:00,f1
BTCUSDT,2026-08-21 11:51:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,CHOP,2026-08-21 11:51:00+00:00,f1
BTCUSDT,2026-08-21 11:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,15.0,CHOP,2026-08-21 11:52:00+00:00,f1
BTCUSDT,2026-08-21 11:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,13.0,CHOP,2026-08-21 11:53:00+00:00,f1
XRPUSDT,2026-08-21 11:59:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,CHOP,2026-08-21 11:59:00+00:00,f1
SOLUSDT,2026-08-21 12:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-21 12:03:00+00:00,f1
BTCUSDT,2026-08-21 12:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,30.0,CHOP,2026-08-21 12:05:00+00:00,f1
BTCUSDT,2026-08-21 12:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,15.0,CHOP,2026-08-21 12:06:00+00:00,f1
BTCUSDT,2026-08-21 12:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,CHOP,2026-08-21 12:06:00+00:00,f1
ETHUSDT,2026-08-21 12:39:00+00:00,0.004600000000000001,0.006,TP,1.6,31.0,CHOP,2026-08-21 12:39:00+00:00,f1
ETHUSDT,2026-08-21 12:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,13.0,CHOP,2026-08-21 12:53:00+00:00,f1
NEARUSDT,2026-08-21 13:31:00+00:00,0.0046961313012895715,0.006096131301289571,TP,1.6,249.0,CHOP,2026-08-21 13:31:00+00:00,f1
XRPUSDT,2026-08-21 13:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,127.0,CHOP,2026-08-21 13:31:00+00:00,f1
BTCUSDT,2026-08-21 13:35:00+00:00,0.004600000000000001,0.006,TP,1.6,92.0,CHOP,2026-08-21 13:35:00+00:00,f1
SOLUSDT,2026-08-21 13:35:00+00:00,0.004600000000000001,0.006,TP,1.6,90.0,CHOP,2026-08-21 13:35:00+00:00,f1
SOLUSDT,2026-08-21 13:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,86.0,CHOP,2026-08-21 13:37:00+00:00,f1
XRPUSDT,2026-08-21 13:37:00+00:00,0.0049656977942692,0.006365697794269199,TP,1.6,6.0,CHOP,2026-08-21 13:37:00+00:00,f1
NEARUSDT,2026-08-21 13:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-21 13:37:00+00:00,f1
XRPUSDT,2026-08-21 13:37:00+00:00,0.005936269766770164,0.007336269766770163,TP,1.6,2.0,CHOP,2026-08-21 13:37:00+00:00,f1
XRPUSDT,2026-08-21 13:48:00+00:00,0.006504721326110329,0.007904721326110328,TP,1.6,6.0,CHOP,2026-08-21 13:48:00+00:00,f1
BTCUSDT,2026-08-21 13:51:00+00:00,0.004600000000000001,0.006,TP,1.6,5.0,CHOP,2026-08-21 13:51:00+00:00,f1
ETHUSDT,2026-08-21 13:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,CHOP,2026-08-21 13:53:00+00:00,f1
BTCUSDT,2026-08-21 13:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,61.0,CHOP,2026-08-21 13:54:00+00:00,f1
NEARUSDT,2026-08-21 14:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,14.0,CHOP,2026-08-21 14:03:00+00:00,f1
ETHUSDT,2026-08-21 14:11:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,12.0,CHOP,2026-08-21 14:11:00+00:00,f1
NEARUSDT,2026-08-21 14:19:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,CHOP,2026-08-21 14:19:00+00:00,f1
ETHUSDT,2026-08-21 14:23:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,20.0,CHOP,2026-08-21 14:23:00+00:00,f1
SOLUSDT,2026-08-21 14:36:00+00:00,0.004600000000000001,0.006,TP,1.6,13.0,CHOP,2026-08-21 14:36:00+00:00,f1
NEARUSDT,2026-08-21 14:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,CHOP,2026-08-21 14:54:00+00:00,f1
BTCUSDT,2026-08-21 15:14:00+00:00,0.004600000000000001,0.006,TP,1.6,77.0,TREND,2026-08-21 15:14:00+00:00,f1
BTCUSDT,2026-08-21 15:14:00+00:00,0.004600000000000001,0.006,TP,1.6,20.0,CHOP,2026-08-21 15:14:00+00:00,f1
BTCUSDT,2026-08-21 15:15:00+00:00,0.004600000000000001,0.006,TP,1.6,82.0,CHOP,2026-08-21 15:15:00+00:00,f1
XRPUSDT,2026-08-21 15:18:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-21 15:18:00+00:00,f1
BTCUSDT,2026-08-21 15:29:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-21 15:29:00+00:00,f1
NEARUSDT,2026-08-21 15:39:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,10.0,CHOP,2026-08-21 15:39:00+00:00,f1
XRPUSDT,2026-08-21 19:03:00+00:00,-0.0314,-0.03,HARD_SL,1.6,201.0,CHOP,2026-08-21 19:03:00+00:00,f1
SOLUSDT,2026-08-21 20:03:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,343.0,CHOP,2026-08-21 20:03:00+00:00,f1
BTCUSDT,2026-08-21 21:24:00+00:00,0.004600000000000001,0.006,TP,1.6,364.0,CHOP,2026-08-21 21:24:00+00:00,f1
BTCUSDT,2026-08-21 21:27:00+00:00,0.004600000000000001,0.006,TP,1.6,456.0,CHOP,2026-08-21 21:27:00+00:00,f1
BTCUSDT,2026-08-21 21:27:00+00:00,0.004600000000000001,0.006,TP,1.6,371.0,CHOP,2026-08-21 21:27:00+00:00,f1
NEARUSDT,2026-08-21 21:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-21 21:28:00+00:00,f1
ETHUSDT,2026-08-21 21:33:00+00:00,0.004600000000000001,0.006,TP,1.6,2.0,TREND,2026-08-21 21:33:00+00:00,f1
BTCUSDT,2026-08-21 21:36:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,712.0,TREND,2026-08-21 21:36:00+00:00,f1
BTCUSDT,2026-08-21 21:36:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,710.0,TREND,2026-08-21 21:36:00+00:00,f1
BTCUSDT,2026-08-21 21:37:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,8.0,CHOP,2026-08-21 21:37:00+00:00,f1
XRPUSDT,2026-08-21 21:41:00+00:00,-0.0314,-0.03,HARD_SL,1.6,157.0,CHOP,2026-08-21 21:41:00+00:00,f1
BTCUSDT,2026-08-21 21:47:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-21 21:47:00+00:00,f1
NEARUSDT,2026-08-21 21:52:00+00:00,0.0055460239699063945,0.006946023969906394,TP,1.6,25.0,CHOP,2026-08-21 21:52:00+00:00,f1
ETHUSDT,2026-08-21 21:52:00+00:00,0.004974969826343102,0.006374969826343101,TP,1.6,18.0,TREND,2026-08-21 21:52:00+00:00,f1
BTCUSDT,2026-08-21 21:52:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,CHOP,2026-08-21 21:52:00+00:00,f1
NEARUSDT,2026-08-21 21:52:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,CHOP,2026-08-21 21:52:00+00:00,f1
BTCUSDT,2026-08-21 21:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-21 21:57:00+00:00,f1
BTCUSDT,2026-08-21 22:02:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,16.0,CHOP,2026-08-21 22:02:00+00:00,f1
SOLUSDT,2026-08-21 22:03:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,CHOP,2026-08-21 22:03:00+00:00,f1
SOLUSDT,2026-08-21 22:03:00+00:00,0.004600000000000001,0.006,TP,1.6,6.0,CHOP,2026-08-21 22:03:00+00:00,f1
BTCUSDT,2026-08-21 22:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,21.0,CHOP,2026-08-21 22:21:00+00:00,f1
BTCUSDT,2026-08-21 22:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,17.0,CHOP,2026-08-21 22:21:00+00:00,f1
XRPUSDT,2026-08-21 22:32:00+00:00,0.007017350293268333,0.008417350293268332,TP,1.6,8.0,CHOP,2026-08-21 22:32:00+00:00,f1
NEARUSDT,2026-08-21 22:46:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,34.0,TREND,2026-08-21 22:46:00+00:00,f1
ETHUSDT,2026-08-21 23:24:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,63.0,TREND,2026-08-21 23:24:00+00:00,f1
BTCUSDT,2026-08-21 23:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,58.0,CHOP,2026-08-21 23:44:00+00:00,f2
NEARUSDT,2026-08-21 23:52:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,CHOP,2026-08-21 23:52:00+00:00,f2
BTCUSDT,2026-08-22 00:06:00+00:00,0.004600000000000001,0.006,TP,1.6,94.0,CHOP,2026-08-22 00:06:00+00:00,f2
BTCUSDT,2026-08-22 00:06:00+00:00,0.004600000000000001,0.006,TP,1.6,14.0,TREND,2026-08-22 00:06:00+00:00,f2
BTCUSDT,2026-08-22 00:56:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,46.0,TREND,2026-08-22 00:56:00+00:00,f2
ETHUSDT,2026-08-22 01:08:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,12.0,TREND,2026-08-22 01:08:00+00:00,f2
BTCUSDT,2026-08-22 03:03:00+00:00,0.004600000000000001,0.006,TP,1.6,115.0,CHOP,2026-08-22 03:03:00+00:00,f2
NEARUSDT,2026-08-22 03:13:00+00:00,0.004600000000000001,0.006,TP,1.6,10.0,TREND,2026-08-22 03:13:00+00:00,f2
XRPUSDT,2026-08-22 03:17:00+00:00,0.004600000000000001,0.006,TP,1.6,4.0,TREND,2026-08-22 03:17:00+00:00,f2
ETHUSDT,2026-08-22 03:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,10.0,CHOP,2026-08-22 03:28:00+00:00,f2
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,338.0,CHOP,2026-08-22 03:33:00+00:00,f2
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,325.0,CHOP,2026-08-22 03:33:00+00:00,f2
XRPUSDT,2026-08-22 04:17:00+00:00,0.006782385443890727,0.008182385443890727,TP,1.6,42.0,TREND,2026-08-22 04:17:00+00:00,f2
NEARUSDT,2026-08-22 04:26:00+00:00,0.004600000000000001,0.006,TP,1.6,9.0,TREND,2026-08-22 04:26:00+00:00,f2
XRPUSDT,2026-08-22 04:31:00+00:00,0.0059216862825948674,0.007321686282594867,TP,1.6,5.0,TREND,2026-08-22 04:31:00+00:00,f2
NEARUSDT,2026-08-22 04:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,17.0,TREND,2026-08-22 04:49:00+00:00,f2
ETHUSDT,2026-08-22 05:09:00+00:00,-0.0314,-0.03,HARD_SL,1.6,345.0,TREND,2026-08-22 05:09:00+00:00,f2
SOLUSDT,2026-08-22 05:09:00+00:00,-0.0414,-0.04,MAE_KILL,1.6,20.0,TREND,2026-08-22 05:09:00+00:00,f2
BTCUSDT,2026-08-22 05:10:00+00:00,0.004600000000000001,0.006,TP,1.6,302.0,TREND,2026-08-22 05:10:00+00:00,f2
BTCUSDT,2026-08-22 05:11:00+00:00,0.004600000000000001,0.006,TP,1.6,548.0,CHOP,2026-08-22 05:11:00+00:00,f2
SOLUSDT,2026-08-22 05:16:00+00:00,0.026461054641450273,0.02786105464145027,TP,1.6,3.0,CHOP,2026-08-22 05:16:00+00:00,f2
BTCUSDT,2026-08-22 05:16:00+00:00,0.004600000000000001,0.006,TP,1.6,1.0,CHOP,2026-08-22 05:16:00+00:00,f2
BTCUSDT,2026-08-22 05:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,6.0,CHOP,2026-08-22 05:17:00+00:00,f2
BTCUSDT,2026-08-22 05:26:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,CHOP,2026-08-22 05:26:00+00:00,f2
BTCUSDT,2026-08-22 05:32:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,7.0,CHOP,2026-08-22 05:32:00+00:00,f2
NEARUSDT,2026-08-22 05:36:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,9.0,CHOP,2026-08-22 05:36:00+00:00,f2
NEARUSDT,2026-08-22 05:41:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,4.0,CHOP,2026-08-22 05:41:00+00:00,f2
NEARUSDT,2026-08-22 05:47:00+00:00,0.011886837283527388,0.013286837283527388,TP,1.6,6.0,CHOP,2026-08-22 05:47:00+00:00,f2
BTCUSDT,2026-08-22 06:35:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,63.0,CHOP,2026-08-22 06:35:00+00:00,f2
BTCUSDT,2026-08-22 07:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,81.0,CHOP,2026-08-22 07:10:00+00:00,f2
BTCUSDT,2026-08-22 08:44:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,90.0,CHOP,2026-08-22 08:44:00+00:00,f2
BTCUSDT,2026-08-22 09:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,204.0,CHOP,2026-08-22 09:59:00+00:00,f2
BTCUSDT,2026-08-22 09:59:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,73.0,TREND,2026-08-22 09:59:00+00:00,f2
SOLUSDT,2026-08-22 10:02:00+00:00,0.004600000000000001,0.006,TP,1.6,3.0,CHOP,2026-08-22 10:02:00+00:00,f2
XRPUSDT,2026-08-22 10:09:00+00:00,0.006966337113032639,0.008366337113032639,TP,1.6,3.0,CHOP,2026-08-22 10:09:00+00:00,f2
BTCUSDT,2026-08-22 10:17:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,13.0,TREND,2026-08-22 10:17:00+00:00,f2
BTCUSDT,2026-08-22 10:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,18.0,TREND,2026-08-22 10:28:00+00:00,f2
BTCUSDT,2026-08-22 10:28:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-22 10:28:00+00:00,f2
BTCUSDT,2026-08-22 10:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,308.0,CHOP,2026-08-22 10:31:00+00:00,f2
BTCUSDT,2026-08-22 10:49:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,19.0,CHOP,2026-08-22 10:49:00+00:00,f2
ETHUSDT,2026-08-22 10:56:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,24.0,CHOP,2026-08-22 10:56:00+00:00,f2
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,37.0,CHOP,2026-08-22 11:05:00+00:00,f2
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,9.0,CHOP,2026-08-22 11:05:00+00:00,f2
XRPUSDT,2026-08-22 11:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,20.0,CHOP,2026-08-22 11:10:00+00:00,f2
NEARUSDT,2026-08-22 11:12:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,5.0,CHOP,2026-08-22 11:12:00+00:00,f2
SOLUSDT,2026-08-22 11:21:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,11.0,CHOP,2026-08-22 11:21:00+00:00,f2
NEARUSDT,2026-08-22 11:24:00+00:00,0.004600000000000001,0.006,TP,1.6,19.0,CHOP,2026-08-22 11:24:00+00:00,f2
ETHUSDT,2026-08-22 11:44:00+00:00,0.004600000000000001,0.006,TP,1.6,20.0,CHOP,2026-08-22 11:44:00+00:00,f2
ETHUSDT,2026-08-22 11:45:00+00:00,0.004600000000000001,0.006,TP,1.6,24.0,CHOP,2026-08-22 11:45:00+00:00,f2
XRPUSDT,2026-08-22 12:02:00+00:00,0.004600000000000001,0.006,TP,1.6,18.0,CHOP,2026-08-22 12:02:00+00:00,f2
SOLUSDT,2026-08-22 12:10:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,411.0,CHOP,2026-08-22 12:10:00+00:00,f2
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,292.0,CHOP,2026-08-22 16:54:00+00:00,f2
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,282.0,CHOP,2026-08-22 16:54:00+00:00,f2
BTCUSDT,2026-08-22 16:56:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,310.0,CHOP,2026-08-22 16:56:00+00:00,f2
NEARUSDT,2026-08-22 18:41:00+00:00,-0.0264,-0.025,MAE_KILL,1.6,107.0,CHOP,2026-08-22 18:41:00+00:00,f2
ETHUSDT,2026-08-22 21:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,247.0,CHOP,2026-08-22 21:05:00+00:00,f2
BTCUSDT,2026-08-22 21:09:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,148.0,CHOP,2026-08-22 21:09:00+00:00,f2
ETHUSDT,2026-08-22 21:20:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,264.0,CHOP,2026-08-22 21:20:00+00:00,f2
ETHUSDT,2026-08-22 21:56:00+00:00,0.004600000000000001,0.006,TP,1.6,36.0,CHOP,2026-08-22 21:56:00+00:00,f2
BTCUSDT,2026-08-22 22:05:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,60.0,CHOP,2026-08-22 22:05:00+00:00,f2
BTCUSDT,2026-08-22 22:06:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,56.0,CHOP,2026-08-22 22:06:00+00:00,f2
NEARUSDT,2026-08-22 22:15:00+00:00,0.004600000000000001,0.006,TP,1.6,7.0,CHOP,2026-08-22 22:15:00+00:00,f2
BTCUSDT,2026-08-23 01:04:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,169.0,CHOP,2026-08-23 01:04:00+00:00,f2
BTCUSDT,2026-08-23 01:57:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,231.0,CHOP,2026-08-23 01:57:00+00:00,f2
BTCUSDT,2026-08-23 02:31:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,86.0,CHOP,2026-08-23 02:31:00+00:00,f2
SOLUSDT,2026-08-23 02:53:00+00:00,0.0005000000000000001,0.0019,BE_STOP,1.6,22.0,CHOP,2026-08-23 02:53:00+00:00,f2
BTCUSDT,2026-08-23 04:08:00+00:00,0.004600000000000001,0.006,TP,1.6,131.0,CHOP,2026-08-23 04:08:00+00:00,f2
SOLUSDT,2026-08-23 04:48:00+00:00,-0.0314,-0.03,HARD_SL,1.6,115.0,CHOP,2026-08-23 04:48:00+00:00,f2
BTCUSDT,2026-08-23 05:08:00+00:00,-0.0314,-0.03,HARD_SL,1.6,1540.0,CHOP,2026-08-23 05:08:00+00:00,f2
BTCUSDT,2026-08-23 05:08:00+00:00,0.004600000000000001,0.006,TP,1.6,1076.0,CHOP,2026-08-23 05:08:00+00:00,f2
BTCUSDT,2026-08-23 05:08:00+00:00,0.004600000000000001,0.006,TP,1.6,431.0,CHOP,2026-08-23 05:08:00+00:00,f2
BTCUSDT,2026-08-23 05:08:00+00:00,0.004600000000000001,0.006,TP,1.6,59.0,CHOP,2026-08-23 05:08:00+00:00,f2
BTCUSDT,2026-08-23 05:09:00+00:00,-0.0314,-0.03,HARD_SL,1.6,1859.0,CHOP,2026-08-23 05:09:00+00:00,f2
