pair,i,side,atr_frac,mfe,mae,t_mfe,loc_range_pct,vwap_dev_atr,dist_hi_atr,dist_lo_atr,sweep_lo,sweep_hi,failed_bo,eq_touches,displacement,mss,compression,atr_ratio,atr_pctile,impulse5_atr,roc15_atr,run_len,vol_surge,wick_bias,session,regime,exp_t0.6_s1.0,exp_t0.6_s1.5,exp_t0.6_s2.0,exp_t1.0_s1.0,exp_t1.0_s1.5,exp_t1.0_s2.0,exp_t1.6_s1.0,exp_t1.6_s1.5,exp_t1.6_s2.0,ts,loc_q,vwap_q,disp_q,imp_q,vs_q,wick_q,disthi_q
ETHUSDT,33963,long,0.0002773710122818,0.0013379072357122,0.0031326608445948,75,0.192983946317848,-1.5438643272732502,139.72058823528738,33.4117647058812,False,False,False,2.0,0.867647058823035,False,False,0.9233604371090064,0.0979166666666666,0.8382352941178495,2.117647058823513,-1,2.574007699455728,-0.3723404255322803,ASIA,CHOP,-0.0012335773926308,-0.0012335773926308,-0.0012335773926308,-0.001828293474847,-0.001828293474847,-0.0011226289877181,-0.0016773710122818,-0.0018160565184227,-0.0019547420245636,2026-09-05 02:16:00+00:00,Q1 range-lo,disc,large body,with-trend,vol surge,lower wick,far from hi
ETHUSDT,33976,short,0.0002014667713944,0.0024409259191229,0.0020327443272963,158,0.1785441263908942,-5.786157462509372,195.93921852386976,42.58755426917317,False,False,False,2.0,0.0,False,True,0.7225136364428688,0.0298611111111111,-4.477568740955011,-2.8972503617949608,-1,0.1237463354420614,0.9047619047641734,ASIA,CHOP,-0.0016014667713944,-0.0017022001570916,-0.0018029335427888,-0.0016014667713944,-0.0017022001570916,-0.0018029335427888,-0.0016014667713944,-0.0017022001570916,-0.0018029335427888,2026-09-05 02:29:00+00:00,Q1 range-lo,deep disc,small body,rev5 strong,low vol,upper wick,far from hi
ETHUSDT,34027,long,0.0002881206319426,0.001231722984685,0.00323837102596,11,0.1951923893654974,-1.2318143347737422,134.12537917086908,32.52982810919867,False,False,False,0.0,0.0283114256824796,True,False,1.2090464547678426,0.1444444444444444,-0.552072800808674,0.948432760364032,-1,0.3428571428571428,0.3333333333383861,ASIA,CHOP,-0.0016881206319426,-0.0012271276208344,-0.0012271276208344,-0.0016881206319426,-0.0011118793680573,-0.0011118793680573,-0.0016881206319426,-0.0009390069888917,-0.0009390069888917,2026-09-05 03:20:00+00:00,Q1 range-lo,disc,small body,flat,low vol,upper wick,far from hi
ETHUSDT,34062,short,0.0001555619515275,0.0032749577885267,0.0024715123534833,72,0.1959568504204549,-1.777205015127454,248.17228464420876,60.48314606741966,False,False,False,0.0,0.1835205992513761,True,True,0.6878488621725803,0.0208333333333333,-3.906367041198156,-3.198501872658837,2,19.68983774551665,-0.1860465116278086,ASIA,CHOP,-0.0013066628290834,-0.0013066628290834,-0.0013066628290834,-0.0012444380484724,-0.0012444380484724,-0.0012444380484724,-0.0011511008775558,-0.0011511008775558,-0.0011511008775558,2026-09-05 03:55:00+00:00,Q1 range-lo,disc,small body,rev5 strong,vol surge,lower wick,far from hi
ETHUSDT,34096,long,0.0001328719336013,0.0027168813791639,0.0030309952923708,188,0.190860443387414,-2.876017273564679,292.4649122807337,68.98684210527165,False,False,False,0.0,0.5219298245616852,False,True,0.63225031196556,0.0111111111111111,0.6754385964920854,3.561403508773277,-1,0.1511263187909894,-0.5,ASIA,CHOP,-0.0002863233986309,-0.0013202768398392,-0.0013202768398392,-0.0015328719336013,-0.0015993079004019,-0.0016657438672026,-0.0015328719336013,-0.0015993079004019,-0.0016657438672026,2026-09-05 04:29:00+00:00,Q1 range-lo,disc,mid,with-trend,low vol,lower wick,far from hi
ETHUSDT,34131,short,0.0003735281559624,0.0007686677924106,0.0049922519921988,3,0.1437186783317767,-6.633296670715318,110.34714620798307,18.52071931196392,True,False,False,0.0,0.8537920250193309,True,False,1.7542175284597137,0.3180555555555555,-2.9444878811574315,-4.126661454261427,2,23.352770356603557,-0.4967741935486104,ASIA,CHOP,-0.0011758831064225,-0.0011758831064225,-0.0011758831064225,-0.0010264718440375,-0.0010264718440375,-0.0010264718440375,-0.0008023549504601,-0.0008023549504601,-0.0008023549504601,2026-09-05 05:04:00+00:00,Q1 range-lo,deep disc,large body,rev5 strong,vol surge,lower wick,far from hi
ETHUSDT,34158,long,0.0002384810448385,0.0036122006669305,0.000910192936413,221,0.17973328803194,-2.1797989584126007,165.2787286063506,36.21515892420462,False,False,False,0.0,0.1198044009774927,False,False,0.8414483609930766,0.13125,3.080684596577219,0.290953545232388,-1,0.5669609079445145,0.4583333333323859,ASIA,CHOP,-0.0016384810448385,-0.0017577215672577,-0.0012569113730968,-0.0016384810448385,-0.0017577215672577,-0.0011615189551614,-0.0016384810448385,-0.0017577215672577,-0.0010184303282583,2026-09-05 05:31:00+00:00,Q1 range-lo,disc,small body,with-trend strong,low vol,upper wick,far from hi
ETHUSDT,34214,short,0.0001329256170401,0.0001714040851307,0.0036443773338503,2,0.1824513717828932,-1.936271131576366,295.50438596488635,65.94736842104689,False,False,False,0.0,0.0,False,True,0.6276812957397871,0.01875,-2.0263157894744555,-2.6710526315783776,-1,0.5507909281494187,-0.7499999999943157,ASIA,CHOP,-0.0015329256170401,-0.0013202446297759,-0.0013202446297759,-0.0015329256170401,-0.0012670743829598,-0.0012670743829598,-0.0015329256170401,-0.0015993884255602,-0.0016658512340802,2026-09-05 06:27:00+00:00,Q1 range-lo,disc,small body,rev5 strong,low vol,lower wick,far from hi
ETHUSDT,34223,long,0.0001684271872951,0.0032758796532382,0.0002651708312086,190,0.1900959823324565,0.7132206542563151,230.95155709339923,54.20761245674153,False,True,False,0.0,0.2906574394460695,False,False,0.8384102117784117,0.0555555555555555,1.0899653979233117,0.750865051902897,-1,13.988879736408563,-0.707317073170894,ASIA,CHOP,-0.0002536460989291,-0.0002536460989291,-0.0012989436876229,-0.0002536460989291,-0.0002536460989291,-0.0012315728127048,-0.0002536460989291,-0.0002536460989291,-0.0011305165003277,2026-09-05 06:36:00+00:00,Q1 range-lo,prem,mid,with-trend,vol surge,lower wick,far from hi
ETHUSDT,34285,long,0.0003446822732754,0.0006225205981081,0.0025429762994608,128,0.2453070585237416,7.440575575879259,104.88195615514611,34.091062394604776,False,False,False,0.0,0.2951096121416607,True,False,1.5244215938302856,0.3701388888888889,2.242833052276729,4.603709949410015,-1,2.1104901804247165,-0.6376811594203186,LONDON,CHOP,-0.0017446822732754,-0.0019170234099132,-0.0020893645465509,-0.0017446822732754,-0.0019170234099132,-0.0020893645465509,-0.0017446822732754,-0.0019170234099132,-0.0020893645465509,2026-09-05 07:38:00+00:00,Q1 range-lo,deep prem,mid,with-trend strong,vol surge,lower wick,far from hi
ETHUSDT,34305,short,0.0002599877160166,0.0018972705361213,0.0012702755520814,199,0.2318015798861799,7.091699477016536,141.62863534675537,42.73601789709141,False,False,False,0.0,0.9552572706929936,False,False,1.0450843627011923,0.2399305555555555,0.1565995525725635,-1.8008948545862613,2,3.746812070855692,0.3047619047615748,LONDON,CHOP,-0.00124400737039,-0.00124400737039,-0.00124400737039,-0.0011400122839833,-0.0011400122839833,-0.0011400122839833,-0.0009840196543733,-0.0009840196543733,-0.0009840196543733,2026-09-05 07:58:00+00:00,Q1 range-lo,deep prem,large body,with-trend,vol surge,upper wick,far from hi
ETHUSDT,34350,long,0.0002354525811889,0.0020535888910621,0.0011164352304582,63,0.2154930773804458,4.052739022622971,159.83189122373935,43.903584672436594,False,False,False,0.0,0.1211372064279764,False,True,0.7187384319241761,0.1913194444444444,1.0556242274407592,0.5537700865260935,-1,0.3579629084486311,-0.8333333333329724,LONDON,CHOP,-0.0016354525811889,-0.0017531788717833,-0.0018709051623778,-0.0016354525811889,-0.0017531788717833,-0.0018709051623778,-0.0016354525811889,-0.0017531788717833,-0.0018709051623778,2026-09-05 08:43:00+00:00,Q1 range-lo,prem,small body,with-trend,low vol,lower wick,far from hi
ETHUSDT,34412,long,0.0002411684407559,0.0012244383245128,0.0027539692548011,181,0.2881787884728494,9.965827528055993,122.49156626505064,49.59036144577948,False,True,False,0.0,1.028915662650738,False,False,1.1554256281756905,0.2388888888888889,2.108433734939597,2.395180722891505,-1,1.8821166783813637,-0.1704545454546276,LONDON,CHOP,-0.0012552989355464,-0.0012552989355464,-0.0012552989355464,-0.001158831559244,-0.001158831559244,-0.001158831559244,-0.0010141304947904,-0.0010141304947904,-0.0010141304947904,2026-09-05 09:45:00+00:00,Q1 range-lo,deep prem,large body,with-trend strong,vol surge,lower wick,far from hi
ETHUSDT,34427,short,0.0001124937212806,0.0037643247818726,0.0016278161218908,230,0.2784748088610107,17.474163945602143,266.28940568479214,102.7751937984657,False,False,False,0.0,0.0723514211885752,False,True,0.5223729499897595,0.0055555555555555,-2.9664082687332294,-3.581395348836941,2,0.1088792513124857,0.0,LONDON,CHOP,-0.0013325037672316,-0.0013325037672316,-0.0013325037672316,-0.0012875062787193,-0.0012875062787193,-0.0012875062787193,-0.0012200100459509,-0.0012200100459509,-0.0012200100459509,2026-09-05 10:00:00+00:00,Q1 range-lo,deep prem,small body,rev5 strong,low vol,neutral,far from hi
ETHUSDT,34484,long,0.0001696516234467,0.0027173359515361,0.0026806702490415,109,0.2523034699078635,4.21158552744306,183.17667238419264,61.811320754708674,False,False,False,0.0,0.0960548885076175,False,False,0.8018705728630636,0.09375,-0.0720411663801671,1.2006861063463112,-1,1.4178660639942906,-0.4567901234572475,LONDON,CHOP,-0.0003937301648735,-0.0003937301648735,-0.0003937301648735,-0.0015696516234467,-0.0016544774351701,-0.0017393032468935,-0.0015696516234467,-0.0016544774351701,-0.0017393032468935,2026-09-05 10:57:00+00:00,Q1 range-lo,prem,small body,flat,mid vol,lower wick,far from hi
ETHUSDT,34487,short,0.0002168895534346,0.0022376014868433,0.0031628028302195,170,0.2416192903352293,1.2371956087708114,145.39328859058963,46.32214765100236,False,False,False,0.0,0.4885906040263535,False,False,1.0106948244286182,0.1972222222222222,-2.1046979865767708,-1.315436241610268,2,1.7977528089887642,-0.4716981132073691,LONDON,CHOP,-0.0012698662679392,-0.0012698662679392,-0.0012698662679392,-0.0016168895534346,-0.0017253343301519,-0.0018337791068692,-0.0016168895534346,-0.0017253343301519,-0.0018337791068692,2026-09-05 11:00:00+00:00,Q1 range-lo,prem,mid,rev5 strong,vol surge,lower wick,far from hi
ETHUSDT,34549,long,0.0002441669135498,0.0027990433546148,0.0025994027077789,44,0.2503430699862768,2.550783676913493,127.61859356375452,42.61740166864912,False,False,False,0.0,0.0166865315855831,False,False,1.4606545961004036,0.3118055555555555,2.119189511322776,3.253873659117391,-1,1.394700139470014,0.1666666666671719,OVERLAP,CHOP,-0.0012534998518701,-0.0012534998518701,-0.0012534998518701,-0.0016441669135498,-0.0017662503703247,-0.0018883338270996,-0.0016441669135498,-0.0017662503703247,-0.0018883338270996,2026-09-05 12:02:00+00:00,Q1 range-lo,prem,small body,with-trend strong,mid vol,upper wick,far from hi
ETHUSDT,34568,short,9.431358919094446e-05,0.002359586277722,0.0030401577947852,89,0.2445598902176071,3.6355178660161314,333.01851851858646,107.80864197533222,False,False,False,0.0,0.9506172839519152,False,True,0.6883121481427523,0.0236111111111111,-1.1666666666668304,-2.851851851851816,2,1.4863959815822518,0.0434782608685336,OVERLAP,CHOP,-0.0014943135891909,-0.0015414703837864,-0.0015886271783818,-0.0014943135891909,-0.0015414703837864,-0.0015886271783818,-0.0014943135891909,-0.0015414703837864,-0.0015886271783818,2026-09-05 12:21:00+00:00,Q1 range-lo,prem,large body,flat,mid vol,neutral,far from hi
ETHUSDT,34612,long,0.0003320313521258,0.0092643428538894,0.0044166270146284,235,0.858450100085781,5.75623570523473,6.062992125983949,36.76990376202586,False,False,False,0.0,0.2694663167106948,False,False,1.2642173760761892,0.5277777777777778,1.1146106736654964,2.155730533682773,-1,3.799062011464304,0.838235294117475,OVERLAP,CHOP,-0.0017320313521258,-0.0018980470281887,-0.0020640627042516,-0.0017320313521258,-0.0018980470281887,-0.0020640627042516,-0.0017320313521258,-0.0018980470281887,-0.0020640627042516,2026-09-05 13:05:00+00:00,Q4 range-hi,prem,mid,with-trend,vol surge,upper wick,AT high
ETHUSDT,34651,short,0.0004904282142245,0.0030746300263073,0.0118301989753948,6,0.7637975407492091,0.447101075712304,6.858837485173059,22.17912218268376,False,False,False,0.0,0.3155397390274143,True,False,1.34650196997103,0.76875,-0.1494661921710792,-2.599051008304099,2,2.6288434079009995,-0.2391304347824905,OVERLAP,CHOP,-0.0011057430714652,-0.0011057430714652,-0.0011057430714652,-0.0009095717857754,-0.0009095717857754,-0.0009095717857754,-0.0006153148572406,-0.0006153148572406,-0.0006153148572406,2026-09-05 13:44:00+00:00,Q3,disc,mid,flat,vol surge,lower wick,AT high
ETHUSDT,34676,long,0.000306696517685,0.0121805656833949,0.0006558766137213,204,0.7394909922790946,-0.0925775171332524,12.100569259963304,34.349146110060175,False,False,False,0.0,0.1328273244780695,False,True,0.7093582797724898,0.4770833333333333,1.2352941176469523,3.4800759013284406,-1,2.6912551050482088,-0.0434782608695222,OVERLAP,CHOP,-0.001706696517685,-0.0018600447765276,-0.0020133930353701,-0.001706696517685,-0.0018600447765276,-0.0020133930353701,-0.001706696517685,-0.0018600447765276,-0.0020133930353701,2026-09-05 14:09:00+00:00,Q3,disc,small body,with-trend,vol surge,neutral,near hi
ETHUSDT,34714,short,0.0002295522480118,0.0001507073060459,0.0120321454610625,32,0.7497855304546772,-0.1332541743781403,15.525982256020528,46.52471482889854,False,False,False,0.0,0.7629911280106682,False,True,0.6919737476795367,0.315625,-2.1825095057034893,-2.306717363751137,2,0.1406388642413487,0.1399999999994179,OVERLAP,CHOP,-0.0016295522480118,-0.0017443283720177,-0.0018591044960237,-0.0016295522480118,-0.0017443283720177,-0.0018591044960237,-0.0016295522480118,-0.0017443283720177,-0.0018591044960237,2026-09-05 14:47:00+00:00,Q3,disc,large body,rev5 strong,low vol,neutral,near hi
ETHUSDT,34736,long,0.0003355310520322,0.0113853768938315,0.0007896900670015,144,0.6762849413886295,1.681118048846452,8.710571923744569,18.197573656847247,False,True,False,0.0,0.3639514731371656,False,False,1.521156465573889,0.5909722222222222,0.1819757365680311,-0.8370883882150395,-1,2.8403734993330367,-0.1081081081080416,OVERLAP,CHOP,-0.0011986813687806,-0.0011986813687806,-0.0011986813687806,-0.0010644689479677,-0.0010644689479677,-0.0010644689479677,-0.0008631503167483,-0.0008631503167483,-0.0008631503167483,2026-09-05 15:09:00+00:00,Q3,prem,mid,with-trend,vol surge,neutral,AT high
ETHUSDT,34809,long,0.0002697422901323,0.0100039837074495,0.0,71,0.8277727682596883,6.895223563088899,5.756727664154993,27.66846071044028,False,False,False,0.0,0.9192680301400858,True,False,0.9615484138074314,0.4520833333333333,2.441334768568079,3.662002152852118,-1,1.765671877467235,0.0,NY,CHOP,-0.0012381546259205,-0.0012381546259205,-0.0012381546259205,-0.0011302577098676,-0.0011302577098676,-0.0011302577098676,-0.0009684123357881,-0.0009684123357881,-0.0009684123357881,2026-09-05 16:22:00+00:00,Q4 range-hi,deep prem,large body,with-trend strong,vol surge,neutral,AT high
ETHUSDT,34869,long,0.0007374797106588,0.0028576618029908,0.002437892272608,11,0.8970257435641122,8.175380112050606,2.254886630179775,19.642689601251213,False,False,False,8.0,0.0328381548084143,False,False,0.8891309133462243,0.9715277777777778,0.7990617670054952,-0.6020328381547604,-1,0.4936837018799328,0.4399999999992967,NY,TREND,-0.0009575121736046,-0.0009575121736046,-0.0009575121736046,-0.0006625202893411,-0.0006625202893411,-0.0006625202893411,-0.0002200324629458,-0.0002200324629458,-0.0002200324629458,2026-09-05 17:22:00+00:00,Q4 range-hi,deep prem,small body,with-trend,low vol,upper wick,AT high
ETHUSDT,34887,short,0.0008057850285603,0.0013939619226168,0.0031636874939392,130,0.7749592739120313,5.624394768611599,4.848853868194866,16.69770773638973,False,False,False,10.0,0.3560171919770947,False,False,0.911192458946848,0.9729166666666668,-1.4491404011460642,-2.2113180515758524,2,0.6511884764950873,0.4964539007091421,NY,TREND,-0.0022057850285603,-0.0026086775428405,-0.0030115700571206,-0.0022057850285603,-0.0026086775428405,-0.0030115700571206,-0.0022057850285603,-0.0026086775428405,-0.0030115700571206,2026-09-05 17:40:00+00:00,Q4 range-hi,prem,mid,rev5 strong,mid vol,upper wick,AT high
ETHUSDT,34956,short,0.000278980667534,0.0017529333360258,0.0065714805016458,61,0.784381139489191,15.07752879029039,12.71147880041504,46.24198552223779,False,False,False,10.0,0.0579110651499006,False,True,0.6019171715494777,0.4885416666666666,-1.302998965874081,-1.042399172699528,2,0.1480744469156034,-0.2222222222222222,NY,TREND,-0.0012326115994795,-0.0012326115994795,-0.0012326115994795,-0.0011210193324659,-0.0011210193324659,-0.0011210193324659,-0.001678980667534,-0.0018184710013011,-0.0019579613350681,2026-09-05 18:49:00+00:00,Q4 range-hi,deep prem,small body,rev5 strong,low vol,lower wick,near hi
ETHUSDT,34962,long,0.000305947786449,0.0060716650249487,0.0022486153051171,167,0.8145874263261264,15.231325215261034,9.962299717248428,43.76814326107591,False,False,False,10.0,0.1451460885958369,False,True,0.6916032027116674,0.5631944444444444,1.7813383600376351,2.0584354382657786,-1,0.4012290359749071,0.2040816326529665,NY,TREND,-0.0012164313281305,-0.0012164313281305,-0.0012164313281305,-0.0010940522135509,-0.0010940522135509,-0.0010940522135509,-0.0009104835416815,-0.0009104835416815,-0.0009104835416815,2026-09-05 18:55:00+00:00,Q4 range-hi,deep prem,small body,with-trend strong,low vol,upper wick,AT high
ETHUSDT,35017,short,0.0005706892169774,0.0001576904415331,0.0076500080866893,4,0.7193025540274995,4.283121677186928,8.098178137652312,20.75202429149868,True,False,False,10.0,0.5101214574897547,False,False,1.376779617715994,0.9055555555555556,-1.2611336032390523,-2.7277327935226205,2,7.619268120136343,-0.0597609561751594,NY,TREND,-0.0019706892169774,-0.0022560338254661,-0.0025413784339548,-0.0019706892169774,-0.0022560338254661,-0.0025413784339548,-0.0019706892169774,-0.0022560338254661,-0.0025413784339548,2026-09-05 19:50:00+00:00,Q3,prem,mid,rev5 strong,vol surge,neutral,AT high
ETHUSDT,35028,long,0.0005447653500398,0.006177275700293,0.0012637171857462,101,0.8082023575638533,6.9081578341675005,5.788247750132344,24.39068290100622,False,False,False,10.0,0.1334039174165021,False,False,1.1846726314909148,0.8909722222222223,1.7638962413976578,1.7935415563791026,-1,2.239688504550188,0.7428571428573099,NY,TREND,-0.0019447653500398,-0.0022171480250597,-0.0024895307000797,-0.0019447653500398,-0.0022171480250597,-0.0024895307000797,-0.0019447653500398,-0.0022171480250597,-0.0024895307000797,2026-09-05 20:01:00+00:00,Q4 range-hi,deep prem,small body,with-trend strong,vol surge,upper wick,AT high
ETHUSDT,35082,short,0.0003452801615345,0.0004482584553256,0.0064088844018172,10,0.7942043222003915,7.883491486155954,9.801169590643196,37.824561403508135,False,False,False,10.0,0.1169590643273765,False,True,0.6401354784081414,0.6715277777777777,-2.9824561403510264,0.6315789473683651,3,0.3269364968597348,-0.09090909091097,NY,CHOP,-0.0011928319030792,-0.0011928319030792,-0.0011928319030792,-0.0010547198384654,-0.0010547198384654,-0.0010547198384654,-0.0017452801615345,-0.0019179202423018,-0.0020905603230691,2026-09-05 20:55:00+00:00,Q4 range-hi,deep prem,small body,rev5 strong,low vol,neutral,AT high
ETHUSDT,35111,long,0.0002731262759578,0.0078008091221871,0.0012987903502296,229,0.8673870333988198,13.733185851967432,7.974683544303151,52.16033755273775,False,True,False,10.0,0.7531645569616023,True,True,0.7089352261538949,0.4861111111111111,1.99367088607562,3.89873417721462,-1,5.550160329821347,0.1976744186047065,LATE,CHOP,-0.0012361242344253,-0.0012361242344253,-0.0012361242344253,-0.0011268737240421,-0.0011268737240421,-0.0011268737240421,-0.0009629979584674,-0.0009629979584674,-0.0009629979584674,2026-09-05 21:24:00+00:00,Q4 range-hi,deep prem,large body,with-trend strong,vol surge,upper wick,AT high
ETHUSDT,35157,short,0.0006171878187582,0.0039904582993083,0.0104387492809533,88,0.8716034017838612,7.977495559839336,4.034450651769035,27.387337057727507,False,False,False,11.0,1.486033519552874,False,False,1.3428497004428743,0.9131944444444444,-0.7756052141527187,-0.9124767225326276,2,8.441981681089013,0.1726618705035912,LATE,CHOP,-0.001029687308745,-0.001029687308745,-0.001029687308745,-0.0007828121812417,-0.0007828121812417,-0.0007828121812417,-0.0004124994899867,-0.0004124994899867,-0.0004124994899867,2026-09-05 22:10:00+00:00,Q4 range-hi,deep prem,large body,flat,vol surge,upper wick,AT high
ETHUSDT,35218,short,0.0003234005364644,0.0008554837720377,0.0136191402388091,27,0.7098112424808178,3.272668286291875,17.456327985740497,42.6987522281668,False,False,False,11.0,0.1746880570414169,False,True,0.7487320936025734,0.6086805555555556,-1.2727272727273244,-2.158645276292484,2,1.3891098793609389,0.0632911392407395,LATE,CHOP,-0.0012059596781213,-0.0012059596781213,-0.0012059596781213,-0.0010765994635355,-0.0010765994635355,-0.0010765994635355,-0.0017234005364644,-0.0018851008046966,-0.0020468010729288,2026-09-05 23:11:00+00:00,Q3,prem,small body,rev5 strong,mid vol,neutral,near hi
ETHUSDT,35236,long,0.0003257869439801,0.0129732912316359,0.0014921099644715,151,0.7425845260319468,4.654475409082396,15.361626878869387,44.314765694080045,False,False,False,11.0,0.3094606542882668,False,False,0.860632347905427,0.6107638888888889,1.9805481874447957,2.438549955791858,-1,0.979613449827906,0.4444444444442199,LATE,CHOP,-0.0012045278336118,-0.0012045278336118,-0.0012045278336118,-0.0010742130560198,-0.0010742130560198,-0.0010742130560198,-0.0008787408896317,-0.0008787408896317,-0.0008787408896317,2026-09-05 23:29:00+00:00,Q3,prem,mid,with-trend strong,mid vol,upper wick,near hi
ETHUSDT,35296,long,0.0003074804534388,0.0112928662235883,0.0006959978114288,192,0.8655880522713127,11.332245035392155,8.478504672898085,54.60000000000559,False,True,False,11.0,0.811214953271563,True,False,0.8163057713580069,0.5298611111111111,4.80186915887909,6.7252336448603325,-1,2.3172701949860723,0.612499999999762,ASIA,CHOP,-0.0017074804534388,-0.0018612206801582,-0.0020149609068776,-0.0017074804534388,-0.0018612206801582,-0.0020149609068776,-0.0017074804534388,-0.0018612206801582,-0.0020149609068776,2026-09-06 00:29:00+00:00,Q4 range-hi,deep prem,large body,with-trend strong,vol surge,upper wick,AT high
ETHUSDT,35351,short,0.0007729924408963,0.0005336714590095,0.0086430700955392,1,0.8829125503110126,5.198916405182197,3.322209862810602,25.051538746755952,False,False,False,14.0,0.6696329254727336,False,False,1.2227780380540898,0.95,-0.2387838338895275,-0.7007786429365542,2,0.2043353039260269,0.122448979591742,ASIA,CHOP,-0.0009362045354622,-0.0009362045354622,-0.0009362045354622,-0.0021729924408963,-0.0025594886613444,-0.0029459848817926,-0.0021729924408963,-0.0025594886613444,-0.0029459848817926,2026-09-06 01:24:00+00:00,Q4 range-hi,prem,large body,flat,low vol,neutral,AT high
ETHUSDT,35359,long,0.0004918620746553,0.008129331365503,0.0,129,0.9061470911086704,9.063529993410189,4.182877111240607,40.38555620267908,False,False,False,14.0,0.0163075131042367,False,True,0.7276194512130673,0.7881944444444444,0.2853814793243276,-1.2964472917881156,-1,0.0493603621334382,0.3333333333257542,ASIA,CHOP,-0.0011048827552068,-0.0011048827552068,-0.0011048827552068,-0.0009081379253446,-0.0009081379253446,-0.0009081379253446,-0.0006130206805514,-0.0006130206805514,-0.0006130206805514,2026-09-06 01:32:00+00:00,Q4 range-hi,deep prem,small body,with-trend,low vol,upper wick,AT high
ETHUSDT,35412,short,0.00048210058766,0.0015274134732263,0.008812615955473,119,0.8393408856848605,9.753510584114403,9.056872037914694,47.31635071090032,False,False,False,18.0,0.0497630331753098,False,True,0.5895329953375347,0.7430555555555556,-0.2405213270141862,-4.735781990521327,2,0.7061870010914462,-0.762711864407054,ASIA,TREND,-0.00188210058766,-0.00212315088149,-0.0011107396474039,-0.00188210058766,-0.00212315088149,-0.0023642011753201,-0.00188210058766,-0.00212315088149,-0.0023642011753201,2026-09-06 02:25:00+00:00,Q4 range-hi,deep prem,small body,flat,mid vol,lower wick,AT high
ETHUSDT,35446,long,0.0003088661131055,0.0082965662766162,0.0020381737962784,161,0.8581727232602576,16.282802785405575,12.473197781885109,75.473197781881,False,False,False,18.0,0.6598890942701153,False,True,0.4994768264910821,0.4826388888888889,1.229205175600434,1.2550831792972663,-1,0.1428781708453952,0.1774193548388161,ASIA,CHOP,-0.0017088661131055,-0.0018632991696582,-0.002017732226211,-0.0017088661131055,-0.0018632991696582,-0.002017732226211,-0.0017088661131055,-0.0018632991696582,-0.002017732226211,2026-09-06 02:59:00+00:00,Q4 range-hi,deep prem,large body,with-trend,low vol,upper wick,near hi
ETHUSDT,35475,short,0.0004725544166124,0.0074917302977092,0.009163670107876,225,0.8265411210828318,8.18362675079027,9.979443772672028,47.55259975816108,True,False,False,18.0,0.8718258766627834,True,False,1.240189952511899,0.7326388888888888,-3.6058041112451744,-3.639661426843692,2,2.80740788373738,-0.0803571428572479,ASIA,TREND,-0.0018725544166124,-0.0021088316249186,-0.0023451088332248,-0.0018725544166124,-0.0021088316249186,-0.0023451088332248,-0.0018725544166124,-0.0021088316249186,-0.0023451088332248,2026-09-06 03:28:00+00:00,Q4 range-hi,deep prem,large body,rev5 strong,vol surge,neutral,AT high
ETHUSDT,35507,long,0.0004789735727328,0.005844502738863,0.010756117591714,100,0.9230659025787984,12.742829338701648,4.46967895362638,53.62782401902324,False,False,False,20.0,0.3162901307963713,False,False,0.9098695420900488,0.7166666666666667,-1.373365041616769,-3.8870392390011066,-1,0.8166066511332344,0.4257425742571716,ASIA,TREND,-0.0018789735727328,-0.0021184603590992,-0.0023579471454656,-0.0018789735727328,-0.0021184603590992,-0.0023579471454656,-0.0018789735727328,-0.0021184603590992,-0.0023579471454656,2026-09-06 04:00:00+00:00,Q4 range-hi,deep prem,mid,rev5 strong,mid vol,upper wick,AT high
ETHUSDT,35535,short,0.0005822360606005,0.0080273762312907,0.008619035435589,165,0.8242120343839549,4.6846390104754905,8.42471799901879,39.50073565473133,False,False,False,20.0,0.1579205492888735,False,False,1.0123712193305696,0.8381944444444445,0.0274644433545595,-3.3163315350660314,5,0.163785084202085,0.684931506849298,ASIA,CHOP,-0.0010506583636396,-0.0010506583636396,-0.0010506583636396,-0.0019822360606005,-0.0022733540909008,-0.002564472121201,-0.0019822360606005,-0.0022733540909008,-0.002564472121201,2026-09-06 04:28:00+00:00,Q4 range-hi,prem,small body,flat,low vol,upper wick,AT high
ETHUSDT,35575,long,0.0003428142482956,0.0073947486104899,0.0092314572286462,32,0.8651767455448435,10.332799256297656,10.75041597337774,68.9866888519136,False,False,False,12.0,0.896838602329431,False,False,0.854664391353823,0.5069444444444444,0.6638935108154994,2.690515806988293,-1,0.5262916819347747,-0.0128205128207893,ASIA,CHOP,-0.0017428142482956,-0.0019142213724434,-0.0020856284965912,-0.0017428142482956,-0.0019142213724434,-0.0020856284965912,-0.0017428142482956,-0.0019142213724434,-0.0020856284965912,2026-09-06 05:08:00+00:00,Q4 range-hi,deep prem,large body,with-trend,low vol,neutral,AT high
ETHUSDT,35624,short,0.0006711355932878,0.0116741746227102,0.0007249061007618,76,0.8355342136854748,6.361198366769755,7.3175074183978195,37.17507418397739,False,False,False,14.0,0.2551928783384599,True,False,1.0698089249002007,0.8729166666666667,-2.7359050445105497,-3.29970326409503,2,0.806270517151149,0.5612244897956296,ASIA,CHOP,-0.0020711355932878,-0.0009973186440273,-0.0009973186440273,-0.0020711355932878,-0.0007288644067121,-0.0007288644067121,-0.0020711355932878,-0.0003261830507394,-0.0003261830507394,2026-09-06 05:57:00+00:00,Q4 range-hi,deep prem,mid,rev5 strong,mid vol,upper wick,AT high
