pair,ts,net_frac,exit_type,mfe_frac,tp_frac,tsp,fold
BTCUSDT,2026-08-21 08:05:00+00:00,0.0010000000000000002,FLOOR40,0.003777991662002594,0.006,2026-08-21 08:05:00+00:00,f1
BTCUSDT,2026-08-21 08:13:00+00:00,0.004600000000000001,TP,0.006409502835751064,0.006,2026-08-21 08:13:00+00:00,f1
NEARUSDT,2026-08-21 08:13:00+00:00,0.0010000000000000002,FLOOR40,0.005859579365909856,0.006,2026-08-21 08:13:00+00:00,f1
BTCUSDT,2026-08-21 08:14:00+00:00,0.004600000000000001,TP,0.00740831557337493,0.006,2026-08-21 08:14:00+00:00,f1
XRPUSDT,2026-08-21 08:17:00+00:00,0.005740734451284253,TP,0.007875185735512586,0.007140734451284252,2026-08-21 08:17:00+00:00,f1
SOLUSDT,2026-08-21 08:25:00+00:00,0.004600000000000001,TP,0.006811854166895928,0.006,2026-08-21 08:25:00+00:00,f1
BTCUSDT,2026-08-21 08:27:00+00:00,0.0010000000000000002,FLOOR40,0.0037516642014230675,0.006,2026-08-21 08:27:00+00:00,f1
BTCUSDT,2026-08-21 08:27:00+00:00,0.0010000000000000002,FLOOR40,0.005858854860186418,0.006,2026-08-21 08:27:00+00:00,f1
XRPUSDT,2026-08-21 08:33:00+00:00,-0.0414,MAE_KILL,0.0014479500076207993,0.006,2026-08-21 08:33:00+00:00,f1
BTCUSDT,2026-08-21 08:33:00+00:00,0.004600000000000001,TP,0.006547171697111648,0.006,2026-08-21 08:33:00+00:00,f1
BTCUSDT,2026-08-21 08:35:00+00:00,0.004600000000000001,TP,0.0071840384670247455,0.006,2026-08-21 08:35:00+00:00,f1
SOLUSDT,2026-08-21 08:38:00+00:00,0.004600000000000001,TP,0.006121313299944273,0.006,2026-08-21 08:38:00+00:00,f1
XRPUSDT,2026-08-21 08:42:00+00:00,0.0010833032301423905,FLOOR40,0.004042928550426227,0.006208258075355976,2026-08-21 08:42:00+00:00,f1
ETHUSDT,2026-08-21 08:46:00+00:00,0.004600000000000001,TP,0.008296531410077896,0.006,2026-08-21 08:46:00+00:00,f1
ETHUSDT,2026-08-21 08:46:00+00:00,0.004600000000000001,TP,0.007346532187772306,0.006,2026-08-21 08:46:00+00:00,f1
BTCUSDT,2026-08-21 08:47:00+00:00,0.004600000000000001,TP,0.007613892321863006,0.006,2026-08-21 08:47:00+00:00,f1
SOLUSDT,2026-08-21 08:47:00+00:00,0.004600000000000001,TP,0.007722972312438205,0.006,2026-08-21 08:47:00+00:00,f1
BTCUSDT,2026-08-21 08:51:00+00:00,-0.0414,MAE_KILL,0.002717026656090856,0.006,2026-08-21 08:51:00+00:00,f1
BTCUSDT,2026-08-21 08:51:00+00:00,-0.0414,MAE_KILL,0.00012354157838318492,0.006,2026-08-21 08:51:00+00:00,f1
BTCUSDT,2026-08-21 08:51:00+00:00,0.004600000000000001,TP,0.006092334539482163,0.006,2026-08-21 08:51:00+00:00,f1
NEARUSDT,2026-08-21 08:57:00+00:00,0.004600000000000001,TP,0.006299049979347371,0.006,2026-08-21 08:57:00+00:00,f1
BTCUSDT,2026-08-21 08:57:00+00:00,0.004600000000000001,TP,0.006013157995122447,0.006,2026-08-21 08:57:00+00:00,f1
XRPUSDT,2026-08-21 09:00:00+00:00,0.005135773300627145,TP,0.0066096702349307404,0.006535773300627145,2026-08-21 09:00:00+00:00,f1
ETHUSDT,2026-08-21 09:01:00+00:00,0.0010000000000000002,FLOOR40,0.005942529538109091,0.006,2026-08-21 09:01:00+00:00,f1
ETHUSDT,2026-08-21 09:07:00+00:00,0.00569296984239893,TP,0.011980083111826476,0.0070929698423989294,2026-08-21 09:07:00+00:00,f1
XRPUSDT,2026-08-21 09:17:00+00:00,0.003474627021933742,FLOOR40,0.008281421766214795,0.012186567554834353,2026-08-21 09:17:00+00:00,f2
BTCUSDT,2026-08-21 09:18:00+00:00,0.0005000000000000001,BE_STOP,0.005144235154757379,0.00930191069756074,2026-08-21 09:18:00+00:00,f2
ETHUSDT,2026-08-21 09:28:00+00:00,0.0010255663285555952,FLOOR40,0.004345010549184304,0.006063915821388988,2026-08-21 09:28:00+00:00,f2
BTCUSDT,2026-08-21 09:32:00+00:00,0.002138119171129622,FLOOR40,0.007447257140586526,0.008845297927824056,2026-08-21 09:32:00+00:00,f2
XRPUSDT,2026-08-21 09:32:00+00:00,0.0060754698153999195,TP,0.012150756693829989,0.007475469815399919,2026-08-21 09:32:00+00:00,f2
BTCUSDT,2026-08-21 09:44:00+00:00,0.004600000000000001,TP,0.006239227763921427,0.006,2026-08-21 09:44:00+00:00,f2
BTCUSDT,2026-08-21 09:44:00+00:00,0.004600000000000001,TP,0.006543017804768103,0.006,2026-08-21 09:44:00+00:00,f2
BTCUSDT,2026-08-21 11:19:00+00:00,0.004600000000000001,TP,0.006114505200865676,0.006,2026-08-21 11:19:00+00:00,f2
BTCUSDT,2026-08-21 11:22:00+00:00,0.0014254233706089373,FLOOR40,0.0064732745867369535,0.007063558426522343,2026-08-21 11:22:00+00:00,f2
BTCUSDT,2026-08-21 11:32:00+00:00,0.004600000000000001,TP,0.009671429641317793,0.006,2026-08-21 11:32:00+00:00,f2
SOLUSDT,2026-08-21 11:34:00+00:00,0.0067596708957899645,TP,0.011283078684337892,0.008159670895789964,2026-08-21 11:34:00+00:00,f2
SOLUSDT,2026-08-21 11:34:00+00:00,0.004600000000000001,TP,0.010531534012668719,0.006,2026-08-21 11:34:00+00:00,f2
SOLUSDT,2026-08-21 11:35:00+00:00,0.0010000000000000002,FLOOR40,0.0037379653045832035,0.006,2026-08-21 11:35:00+00:00,f2
BTCUSDT,2026-08-21 11:52:00+00:00,0.0010000000000000002,FLOOR40,0.0042781429921520744,0.006,2026-08-21 11:52:00+00:00,f2
BTCUSDT,2026-08-21 11:53:00+00:00,0.0010000000000000002,FLOOR40,0.005712846700736807,0.006,2026-08-21 11:53:00+00:00,f2
XRPUSDT,2026-08-21 11:59:00+00:00,0.004600000000000001,TP,0.007255936675461756,0.006,2026-08-21 11:59:00+00:00,f2
BTCUSDT,2026-08-21 12:03:00+00:00,0.0010000000000000002,FLOOR40,0.0037944266836059943,0.006,2026-08-21 12:03:00+00:00,f2
SOLUSDT,2026-08-21 12:03:00+00:00,0.0005000000000000001,BE_STOP,0.0032116594312041093,0.006,2026-08-21 12:03:00+00:00,f2
BTCUSDT,2026-08-21 12:06:00+00:00,0.0010000000000000002,FLOOR40,0.004910973171029772,0.006,2026-08-21 12:06:00+00:00,f2
ETHUSDT,2026-08-21 12:39:00+00:00,0.004600000000000001,TP,0.006944649290996825,0.006,2026-08-21 12:39:00+00:00,f2
ETHUSDT,2026-08-21 12:52:00+00:00,0.0010000000000000002,FLOOR40,0.004113468047317327,0.006,2026-08-21 12:52:00+00:00,f2
XRPUSDT,2026-08-21 13:31:00+00:00,0.0005000000000000001,BE_STOP,0.004179577718527079,0.007823840064237862,2026-08-21 13:31:00+00:00,f2
SOLUSDT,2026-08-21 13:34:00+00:00,0.0010000000000000002,FLOOR40,0.0036533522274377634,0.006,2026-08-21 13:34:00+00:00,f2
BTCUSDT,2026-08-21 13:35:00+00:00,0.004600000000000001,TP,0.006992114333052888,0.006,2026-08-21 13:35:00+00:00,f2
XRPUSDT,2026-08-21 13:37:00+00:00,0.0049656977942692,TP,0.007142857142857157,0.006365697794269199,2026-08-21 13:37:00+00:00,f2
NEARUSDT,2026-08-21 13:37:00+00:00,0.0010000000000000002,FLOOR40,0.004031174415479743,0.006,2026-08-21 13:37:00+00:00,f2
XRPUSDT,2026-08-21 13:48:00+00:00,0.006504721326110329,TP,0.00823746626899592,0.007904721326110328,2026-08-21 13:48:00+00:00,f2
BTCUSDT,2026-08-21 13:54:00+00:00,0.0010000000000000002,FLOOR40,0.005570763968309078,0.006,2026-08-21 13:54:00+00:00,f2
NEARUSDT,2026-08-21 14:03:00+00:00,0.0010000000000000002,FLOOR40,0.004399448743771851,0.006,2026-08-21 14:03:00+00:00,f2
BTCUSDT,2026-08-21 14:22:00+00:00,0.0010000000000000002,FLOOR40,0.003636193206450668,0.006,2026-08-21 14:22:00+00:00,f2
ETHUSDT,2026-08-21 14:23:00+00:00,0.0010000000000000002,FLOOR40,0.0039954745992959555,0.006,2026-08-21 14:23:00+00:00,f2
XRPUSDT,2026-08-21 14:28:00+00:00,0.0011856274579907175,FLOOR40,0.0055774043618162525,0.006464068644976793,2026-08-21 14:28:00+00:00,f2
XRPUSDT,2026-08-21 14:28:00+00:00,0.001070246615680352,FLOOR40,0.004652161465788685,0.006175616539200879,2026-08-21 14:28:00+00:00,f2
SOLUSDT,2026-08-21 14:40:00+00:00,0.0010000000000000002,FLOOR40,0.004557455712704969,0.006,2026-08-21 14:40:00+00:00,f2
BTCUSDT,2026-08-21 15:04:00+00:00,0.004600000000000001,TP,0.006400238630984417,0.006,2026-08-21 15:04:00+00:00,f2
BTCUSDT,2026-08-21 15:14:00+00:00,0.004600000000000001,TP,0.006107885277306162,0.006,2026-08-21 15:14:00+00:00,f2
XRPUSDT,2026-08-21 15:18:00+00:00,0.0010000000000000002,FLOOR40,0.003839317454674617,0.006,2026-08-21 15:18:00+00:00,f2
BTCUSDT,2026-08-21 15:29:00+00:00,0.0005000000000000001,BE_STOP,0.0030615572820590167,0.006,2026-08-21 15:29:00+00:00,f2
NEARUSDT,2026-08-21 15:39:00+00:00,0.0010000000000000002,FLOOR40,0.005019607843137282,0.006,2026-08-21 15:39:00+00:00,f2
BTCUSDT,2026-08-21 18:51:00+00:00,0.0010000000000000002,FLOOR40,0.004281015587420898,0.006,2026-08-21 18:51:00+00:00,f2
ETHUSDT,2026-08-21 21:12:00+00:00,-0.0414,MAE_KILL,0.0029505767806116204,0.006,2026-08-21 21:12:00+00:00,f2
SOLUSDT,2026-08-21 21:13:00+00:00,0.0010000000000000002,FLOOR40,0.0046618273493871385,0.006,2026-08-21 21:13:00+00:00,f2
SOLUSDT,2026-08-21 21:21:00+00:00,0.004600000000000001,TP,0.00742864590121217,0.006,2026-08-21 21:21:00+00:00,f2
SOLUSDT,2026-08-21 21:26:00+00:00,0.0005000000000000001,BE_STOP,0.003226433011049795,0.006,2026-08-21 21:26:00+00:00,f2
BTCUSDT,2026-08-21 21:27:00+00:00,0.004600000000000001,TP,0.007528518481315287,0.006,2026-08-21 21:27:00+00:00,f2
ETHUSDT,2026-08-21 21:28:00+00:00,0.004600000000000001,TP,0.006167151632718948,0.006,2026-08-21 21:28:00+00:00,f2
ETHUSDT,2026-08-21 21:33:00+00:00,0.004600000000000001,TP,0.006193521367246062,0.006,2026-08-21 21:33:00+00:00,f2
ETHUSDT,2026-08-21 21:33:00+00:00,0.004600000000000001,TP,0.007150688465383163,0.006,2026-08-21 21:33:00+00:00,f2
BTCUSDT,2026-08-21 21:36:00+00:00,0.0010000000000000002,FLOOR40,0.003970360440679235,0.006,2026-08-21 21:36:00+00:00,f2
BTCUSDT,2026-08-21 21:36:00+00:00,0.0005000000000000001,BE_STOP,0.003485171401138514,0.006,2026-08-21 21:36:00+00:00,f2
BTCUSDT,2026-08-21 21:47:00+00:00,0.0010000000000000002,FLOOR40,0.0036370339930177045,0.006,2026-08-21 21:47:00+00:00,f2
ETHUSDT,2026-08-21 21:52:00+00:00,0.004974969826343102,TP,0.008328215995793748,0.006374969826343101,2026-08-21 21:52:00+00:00,f2
BTCUSDT,2026-08-21 21:52:00+00:00,0.004600000000000001,TP,0.00657795271151557,0.006,2026-08-21 21:52:00+00:00,f2
NEARUSDT,2026-08-21 21:52:00+00:00,0.004600000000000001,TP,0.008893886730729954,0.006,2026-08-21 21:52:00+00:00,f2
BTCUSDT,2026-08-21 21:55:00+00:00,0.004600000000000001,TP,0.006066224657464105,0.006,2026-08-21 21:55:00+00:00,f2
BTCUSDT,2026-08-21 21:57:00+00:00,0.0005000000000000001,BE_STOP,0.0033437181584809817,0.006,2026-08-21 21:57:00+00:00,f2
SOLUSDT,2026-08-21 22:03:00+00:00,0.004600000000000001,TP,0.007301373811124961,0.006,2026-08-21 22:03:00+00:00,f2
XRPUSDT,2026-08-21 22:04:00+00:00,0.004600000000000001,TP,0.006878456956460107,0.006,2026-08-21 22:04:00+00:00,f2
BTCUSDT,2026-08-21 22:17:00+00:00,0.0010000000000000002,FLOOR40,0.004097545552365571,0.006,2026-08-21 22:17:00+00:00,f2
BTCUSDT,2026-08-21 22:21:00+00:00,0.0010000000000000002,FLOOR40,0.004885442809442324,0.006,2026-08-21 22:21:00+00:00,f2
XRPUSDT,2026-08-21 22:21:00+00:00,0.0021932067932067885,FLOOR40,0.007552447552447653,0.00898301698301697,2026-08-21 22:21:00+00:00,f2
XRPUSDT,2026-08-21 22:29:00+00:00,0.001966940117307333,FLOOR40,0.0065748059033364165,0.008417350293268332,2026-08-21 22:29:00+00:00,f2
BTCUSDT,2026-08-21 22:37:00+00:00,0.0010000000000000002,FLOOR40,0.005586713178018035,0.006,2026-08-21 22:37:00+00:00,f2
ETHUSDT,2026-08-21 23:24:00+00:00,0.0010000000000000002,FLOOR40,0.004629392303536807,0.006,2026-08-21 23:24:00+00:00,f2
BTCUSDT,2026-08-21 23:44:00+00:00,0.0010000000000000002,FLOOR40,0.004157357247064345,0.006,2026-08-21 23:44:00+00:00,f2
NEARUSDT,2026-08-21 23:52:00+00:00,0.0010000000000000002,FLOOR40,0.003931178843110246,0.006,2026-08-21 23:52:00+00:00,f2
BTCUSDT,2026-08-22 00:06:00+00:00,0.004600000000000001,TP,0.0064667068732877,0.006,2026-08-22 00:06:00+00:00,f2
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005000000000000001,BE_STOP,0.0033915697085975622,0.006,2026-08-22 03:33:00+00:00,f2
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005000000000000001,BE_STOP,0.0031310417332225163,0.006,2026-08-22 03:33:00+00:00,f2
XRPUSDT,2026-08-22 04:17:00+00:00,0.006782385443890727,TP,0.009875292777109473,0.008182385443890727,2026-08-22 04:17:00+00:00,f2
NEARUSDT,2026-08-22 04:26:00+00:00,0.004600000000000001,TP,0.007907945828203294,0.006,2026-08-22 04:26:00+00:00,f2
XRPUSDT,2026-08-22 04:31:00+00:00,0.0059216862825948674,TP,0.009223818786471832,0.007321686282594867,2026-08-22 04:31:00+00:00,f2
NEARUSDT,2026-08-22 04:49:00+00:00,0.0005000000000000001,BE_STOP,0.0030432136335970554,0.006,2026-08-22 04:49:00+00:00,f2
SOLUSDT,2026-08-22 05:09:00+00:00,-0.0414,MAE_KILL,0.0019772713655155216,0.011883029990042319,2026-08-22 05:09:00+00:00,f2
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,MAE_KILL,0.00046920774863084175,0.006,2026-08-22 05:10:00+00:00,f2
BTCUSDT,2026-08-22 05:10:00+00:00,0.004600000000000001,TP,0.01602206325330208,0.006,2026-08-22 05:10:00+00:00,f2
BTCUSDT,2026-08-22 05:12:00+00:00,0.0010000000000000002,FLOOR40,0.00520494469746259,0.006,2026-08-22 05:12:00+00:00,f2
SOLUSDT,2026-08-22 05:16:00+00:00,0.026461054641450273,TP,0.02938947188624257,0.02786105464145027,2026-08-22 05:16:00+00:00,f2
BTCUSDT,2026-08-22 05:16:00+00:00,0.004600000000000001,TP,0.009514019198508281,0.006,2026-08-22 05:16:00+00:00,f2
BTCUSDT,2026-08-22 05:17:00+00:00,0.0010000000000000002,FLOOR40,0.004696444120880018,0.006,2026-08-22 05:17:00+00:00,f2
BTCUSDT,2026-08-22 05:24:00+00:00,0.0014823794385314083,FLOOR40,0.00622349414362216,0.007205948596328521,2026-08-22 05:24:00+00:00,f2
BTCUSDT,2026-08-22 05:32:00+00:00,0.0005000000000000001,BE_STOP,0.003083434255943234,0.006,2026-08-22 05:32:00+00:00,f2
NEARUSDT,2026-08-22 05:36:00+00:00,-0.0264,MAE_KILL,0.007470093506764864,0.020507309646942917,2026-08-22 05:36:00+00:00,f2
NEARUSDT,2026-08-22 05:41:00+00:00,0.0005000000000000001,BE_STOP,0.006589785831960536,0.013032478230171823,2026-08-22 05:41:00+00:00,f2
NEARUSDT,2026-08-22 05:47:00+00:00,0.011886837283527388,TP,0.013601572196938349,0.013286837283527388,2026-08-22 05:47:00+00:00,f2
BTCUSDT,2026-08-22 06:35:00+00:00,0.0005000000000000001,BE_STOP,0.0031245506515311413,0.006,2026-08-22 06:35:00+00:00,f2
BTCUSDT,2026-08-22 07:09:00+00:00,0.0010000000000000002,FLOOR40,0.003877176629377262,0.006,2026-08-22 07:09:00+00:00,f2
XRPUSDT,2026-08-22 07:13:00+00:00,0.002194790734665483,FLOOR40,0.0069589422407793375,0.008986976836663706,2026-08-22 07:13:00+00:00,f2
BTCUSDT,2026-08-22 08:44:00+00:00,0.0010000000000000002,FLOOR40,0.004582797380889282,0.006,2026-08-22 08:44:00+00:00,f2
BTCUSDT,2026-08-22 09:59:00+00:00,0.0010000000000000002,FLOOR40,0.004394641389484492,0.006,2026-08-22 09:59:00+00:00,f2
BTCUSDT,2026-08-22 09:59:00+00:00,0.0010000000000000002,FLOOR40,0.004363664648612285,0.006,2026-08-22 09:59:00+00:00,f2
SOLUSDT,2026-08-22 10:02:00+00:00,0.004600000000000001,TP,0.006272630457933958,0.006,2026-08-22 10:02:00+00:00,f2
XRPUSDT,2026-08-22 10:09:00+00:00,0.006966337113032639,TP,0.011184165932352714,0.008366337113032639,2026-08-22 10:09:00+00:00,f2
BTCUSDT,2026-08-22 10:17:00+00:00,0.0005000000000000001,BE_STOP,0.003281979798400213,0.006,2026-08-22 10:17:00+00:00,f2
BTCUSDT,2026-08-22 10:27:00+00:00,0.0010000000000000002,FLOOR40,0.004158737514025164,0.006,2026-08-22 10:27:00+00:00,f2
BTCUSDT,2026-08-22 10:27:00+00:00,0.0010000000000000002,FLOOR40,0.003920174773916266,0.006,2026-08-22 10:27:00+00:00,f2
BTCUSDT,2026-08-22 10:28:00+00:00,0.001752034007069995,FLOOR40,0.006741879365409121,0.007880085017674987,2026-08-22 10:28:00+00:00,f2
SOLUSDT,2026-08-22 10:31:00+00:00,0.013048774003134355,FLOOR40,0.02549408801809873,0.036121935007835886,2026-08-22 10:31:00+00:00,f2
BTCUSDT,2026-08-22 10:49:00+00:00,0.0005000000000000001,BE_STOP,0.00337597610167722,0.006,2026-08-22 10:49:00+00:00,f2
BTCUSDT,2026-08-22 10:49:00+00:00,0.0010000000000000002,FLOOR40,0.0036486574344971826,0.006,2026-08-22 10:49:00+00:00,f2
NEARUSDT,2026-08-22 11:05:00+00:00,0.0014733723143661051,FLOOR40,0.005945745076179794,0.007183430785915262,2026-08-22 11:05:00+00:00,f2
XRPUSDT,2026-08-22 11:10:00+00:00,0.0013270109978695294,FLOOR40,0.004635227730753815,0.006817527494673823,2026-08-22 11:10:00+00:00,f2
SOLUSDT,2026-08-22 11:21:00+00:00,0.0005000000000000001,BE_STOP,0.0030910070005384163,0.006,2026-08-22 11:21:00+00:00,f2
NEARUSDT,2026-08-22 11:24:00+00:00,0.004600000000000001,TP,0.006373824826047703,0.006,2026-08-22 11:24:00+00:00,f2
ETHUSDT,2026-08-22 11:44:00+00:00,0.004600000000000001,TP,0.006314697645472378,0.006,2026-08-22 11:44:00+00:00,f2
ETHUSDT,2026-08-22 11:45:00+00:00,0.004600000000000001,TP,0.006399011325793795,0.006,2026-08-22 11:45:00+00:00,f2
XRPUSDT,2026-08-22 12:02:00+00:00,0.004600000000000001,TP,0.012159075641542392,0.006,2026-08-22 12:02:00+00:00,f2
BTCUSDT,2026-08-22 12:04:00+00:00,0.0005000000000000001,BE_STOP,0.003301289748865747,0.006,2026-08-22 12:04:00+00:00,f2
XRPUSDT,2026-08-22 12:14:00+00:00,-0.0414,MAE_KILL,0.0019207024283165823,0.012253297532485392,2026-08-22 12:14:00+00:00,f2
NEARUSDT,2026-08-22 12:31:00+00:00,0.0010000000000000002,FLOOR40,0.004082700863648158,0.006,2026-08-22 12:31:00+00:00,f2
BTCUSDT,2026-08-22 13:02:00+00:00,0.0005000000000000001,BE_STOP,0.0033449499035409797,0.006,2026-08-22 13:02:00+00:00,f2
BTCUSDT,2026-08-22 14:29:00+00:00,0.0010000000000000002,FLOOR40,0.0039176490998209645,0.006,2026-08-22 14:29:00+00:00,f2
XRPUSDT,2026-08-22 14:31:00+00:00,0.004600000000000001,TP,0.010590219224283187,0.006,2026-08-22 14:31:00+00:00,f2
XRPUSDT,2026-08-22 14:39:00+00:00,0.004600000000000001,TP,0.012388302193338738,0.006,2026-08-22 14:39:00+00:00,f2
BTCUSDT,2026-08-22 16:52:00+00:00,0.0010000000000000002,FLOOR40,0.004681704948953277,0.006,2026-08-22 16:52:00+00:00,f2
BTCUSDT,2026-08-22 16:54:00+00:00,0.0010000000000000002,FLOOR40,0.004820984823161532,0.006,2026-08-22 16:54:00+00:00,f2
NEARUSDT,2026-08-22 18:41:00+00:00,-0.0264,MAE_KILL,0.0022698479729730747,0.006,2026-08-22 18:41:00+00:00,f2
ETHUSDT,2026-08-22 20:02:00+00:00,0.0010000000000000002,FLOOR40,0.004706994717477469,0.006,2026-08-22 20:02:00+00:00,f2
SOLUSDT,2026-08-22 21:02:00+00:00,0.004600000000000001,TP,0.007528191010641099,0.006,2026-08-22 21:02:00+00:00,f2
BTCUSDT,2026-08-22 21:09:00+00:00,0.0005000000000000001,BE_STOP,0.003250329757668452,0.006,2026-08-22 21:09:00+00:00,f2
BTCUSDT,2026-08-22 22:04:00+00:00,0.0005000000000000001,BE_STOP,0.003325196707263313,0.006,2026-08-22 22:04:00+00:00,f2
BTCUSDT,2026-08-22 22:05:00+00:00,0.0010000000000000002,FLOOR40,0.004514330177668341,0.006,2026-08-22 22:05:00+00:00,f2
BTCUSDT,2026-08-22 22:05:00+00:00,0.0010000000000000002,FLOOR40,0.004923407184441138,0.006,2026-08-22 22:05:00+00:00,f2
NEARUSDT,2026-08-22 22:15:00+00:00,0.004600000000000001,TP,0.006322777807049903,0.006,2026-08-22 22:15:00+00:00,f2
SOLUSDT,2026-08-23 00:38:00+00:00,-0.0414,MAE_KILL,0.00040881754903117454,0.006,2026-08-23 00:38:00+00:00,f2
XRPUSDT,2026-08-23 00:52:00+00:00,0.004600000000000001,TP,0.006309995301067379,0.006,2026-08-23 00:52:00+00:00,f2
BTCUSDT,2026-08-23 01:04:00+00:00,0.0010000000000000002,FLOOR40,0.0038271314942164006,0.006,2026-08-23 01:04:00+00:00,f2
BTCUSDT,2026-08-23 01:04:00+00:00,0.0005000000000000001,BE_STOP,0.0035393086412065164,0.006,2026-08-23 01:04:00+00:00,f2
BTCUSDT,2026-08-23 02:26:00+00:00,0.0005000000000000001,BE_STOP,0.0030773572789793533,0.006,2026-08-23 02:26:00+00:00,f2
BTCUSDT,2026-08-23 02:31:00+00:00,0.0005000000000000001,BE_STOP,0.0032889797820291207,0.006,2026-08-23 02:31:00+00:00,f2
SOLUSDT,2026-08-23 02:53:00+00:00,0.0010000000000000002,FLOOR40,0.0036543762740148884,0.006,2026-08-23 02:53:00+00:00,f2
ETHUSDT,2026-08-23 03:46:00+00:00,0.0005000000000000001,BE_STOP,0.003031093553957072,0.006,2026-08-23 03:46:00+00:00,f2
SOLUSDT,2026-08-23 04:08:00+00:00,0.004600000000000001,TP,0.00787435135163938,0.006,2026-08-23 04:08:00+00:00,f2
BTCUSDT,2026-08-23 05:01:00+00:00,0.0010000000000000002,FLOOR40,0.004756134228677234,0.006,2026-08-23 05:01:00+00:00,f2
BTCUSDT,2026-08-23 05:12:00+00:00,0.0010000000000000002,FLOOR40,0.004239248330567204,0.006,2026-08-23 05:12:00+00:00,f2
BTCUSDT,2026-08-23 05:14:00+00:00,-0.0414,MAE_KILL,0.0013206040723041659,0.006,2026-08-23 05:14:00+00:00,f2
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,TP,0.00973861367508844,0.006,2026-08-23 05:14:00+00:00,f2
BTCUSDT,2026-08-23 05:14:00+00:00,0.004600000000000001,TP,0.007997790463125735,0.006,2026-08-23 05:14:00+00:00,f2
BTCUSDT,2026-08-23 05:17:00+00:00,0.004600000000000001,TP,0.006322070418866649,0.006,2026-08-23 05:17:00+00:00,f2
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005000000000000001,BE_STOP,0.003546942157659751,0.006,2026-08-23 06:14:00+00:00,f2
XRPUSDT,2026-08-23 06:23:00+00:00,0.0010000000000000002,FLOOR40,0.004670650456762083,0.006,2026-08-23 06:23:00+00:00,f2
XRPUSDT,2026-08-23 06:38:00+00:00,0.0010000000000000002,FLOOR40,0.0052953717075854756,0.006,2026-08-23 06:38:00+00:00,f2
ETHUSDT,2026-08-23 07:22:00+00:00,0.0005000000000000001,BE_STOP,0.0032063088102333385,0.006,2026-08-23 07:22:00+00:00,f2
NEARUSDT,2026-08-23 07:28:00+00:00,0.0010000000000000002,FLOOR40,0.003721080731273206,0.006,2026-08-23 07:28:00+00:00,f2
SOLUSDT,2026-08-23 08:11:00+00:00,0.0005000000000000001,BE_STOP,0.0033432191965489595,0.006,2026-08-23 08:11:00+00:00,f2
BTCUSDT,2026-08-23 10:06:00+00:00,0.004600000000000001,TP,0.006643672702035855,0.006,2026-08-23 10:06:00+00:00,f2
BTCUSDT,2026-08-23 11:20:00+00:00,0.004600000000000001,TP,0.0067185585021774085,0.006,2026-08-23 11:20:00+00:00,f2
ETHUSDT,2026-08-23 13:18:00+00:00,-0.0414,MAE_KILL,0.00045712931257079446,0.006,2026-08-23 13:18:00+00:00,f2
SOLUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,TP,0.006257086465376094,0.006,2026-08-23 13:19:00+00:00,f2
BTCUSDT,2026-08-23 13:19:00+00:00,0.004600000000000001,TP,0.007313632554084627,0.006,2026-08-23 13:19:00+00:00,f2
BTCUSDT,2026-08-23 13:21:00+00:00,0.0010000000000000002,FLOOR40,0.005091186392482702,0.006,2026-08-23 13:21:00+00:00,f2
BTCUSDT,2026-08-23 13:22:00+00:00,0.0010000000000000002,FLOOR40,0.005449862557440129,0.006,2026-08-23 13:22:00+00:00,f2
SOLUSDT,2026-08-23 14:06:00+00:00,0.0005000000000000001,BE_STOP,0.003158844765342981,0.006,2026-08-23 14:06:00+00:00,f2
ETHUSDT,2026-08-23 14:07:00+00:00,0.0013605056053563678,FLOOR40,0.005002974080683223,0.006901264013390919,2026-08-23 14:07:00+00:00,f2
XRPUSDT,2026-08-23 14:11:00+00:00,0.004600000000000001,TP,0.007351493272070808,0.006,2026-08-23 14:11:00+00:00,f2
NEARUSDT,2026-08-23 14:15:00+00:00,0.0010000000000000002,FLOOR40,0.003991511721907851,0.006,2026-08-23 14:15:00+00:00,f2
BTCUSDT,2026-08-23 14:42:00+00:00,0.004600000000000001,TP,0.007987080103359136,0.006,2026-08-23 14:42:00+00:00,f2
XRPUSDT,2026-08-23 14:42:00+00:00,-0.0414,MAE_KILL,0.0018127670594329508,0.006318788035737419,2026-08-23 14:42:00+00:00,f2
NEARUSDT,2026-08-23 17:14:00+00:00,-0.0264,MAE_KILL,0.00314936238318963,0.009788837833651708,2026-08-23 17:14:00+00:00,f2
BTCUSDT,2026-08-23 21:20:00+00:00,0.004600000000000001,TP,0.00613363954223482,0.006,2026-08-23 21:20:00+00:00,f2
BTCUSDT,2026-08-23 21:22:00+00:00,0.004600000000000001,TP,0.006163403726163098,0.006,2026-08-23 21:22:00+00:00,f2
ETHUSDT,2026-08-23 21:29:00+00:00,0.0047317683051642705,TP,0.00640929367878843,0.00613176830516427,2026-08-23 21:29:00+00:00,f2
BTCUSDT,2026-08-23 22:10:00+00:00,-0.01262776486572086,MAX_AGE,0.0026129423333550706,0.006,2026-08-23 22:10:00+00:00,f2
