pair,ts,net_frac,exit_type,variant,k,mfe_frac,hold_min
BTCUSDT,2026-08-20 08:34:00+00:00,0.0005,BE_STOP,base,1.6,0.0033314606741572626,3.0
SOLUSDT,2026-08-20 08:37:00+00:00,0.0046,TP,base,1.6,0.0061120348603864606,15.0
BTCUSDT,2026-08-20 08:40:00+00:00,0.0046,TP,base,1.6,0.006698244573747598,5.0
BTCUSDT,2026-08-20 08:42:00+00:00,0.0005,BE_STOP,base,1.6,0.0042781408310136005,24.0
BTCUSDT,2026-08-20 08:47:00+00:00,0.00516783833926693,TP,base,1.6,0.00719129519129515,27.0
SOLUSDT,2026-08-20 08:49:00+00:00,0.0005,BE_STOP,base,1.6,0.0036625857170566726,9.0
BTCUSDT,2026-08-20 09:06:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0019891257263641433,632.0
BTCUSDT,2026-08-20 09:06:00+00:00,-0.0414,MAE_KILL,base,1.6,0.002087788464461947,349.0
BTCUSDT,2026-08-20 09:09:00+00:00,0.0046,TP,base,1.6,0.006904284940343614,27.0
BTCUSDT,2026-08-20 09:16:00+00:00,0.0005,BE_STOP,base,1.6,0.0032241869805321177,5.0
BTCUSDT,2026-08-20 09:19:00+00:00,0.0046,TP,base,1.6,0.00611542195433692,30.0
ETHUSDT,2026-08-20 09:29:00+00:00,0.0005,BE_STOP,base,1.6,0.004617483471508004,13.0
BTCUSDT,2026-08-20 09:52:00+00:00,0.0005,BE_STOP,base,1.6,0.005619192907478597,45.0
XRPUSDT,2026-08-20 09:52:00+00:00,0.0046,TP,base,1.6,0.007796933206272302,22.0
SOLUSDT,2026-08-20 09:59:00+00:00,0.0005,BE_STOP,base,1.6,0.004288556986345235,50.0
BTCUSDT,2026-08-20 10:15:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0025256695034380724,177.0
BTCUSDT,2026-08-20 10:15:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0022219445390003274,175.0
BTCUSDT,2026-08-20 10:15:00+00:00,0.0046,TP,base,1.6,0.008357747792260211,56.0
NEARUSDT,2026-08-20 11:11:00+00:00,0.0046,TP,base,1.6,0.006103125712982063,72.0
BTCUSDT,2026-08-20 12:10:00+00:00,0.0005,BE_STOP,base,1.6,0.0031512517123336663,135.0
ETHUSDT,2026-08-20 12:11:00+00:00,0.0005,BE_STOP,base,1.6,0.0048681345694620674,138.0
NEARUSDT,2026-08-20 12:32:00+00:00,-0.0264,MAE_KILL,base,1.6,0.0010763652843869197,137.0
ETHUSDT,2026-08-20 13:36:00+00:00,0.0046,TP,base,1.6,0.0074605515086158675,299.0
SOLUSDT,2026-08-21 00:18:00+00:00,0.0046,TP,base,1.6,0.006772908366533852,931.0
ETHUSDT,2026-08-21 00:18:00+00:00,0.0046,TP,base,1.6,0.00857756768371295,16.0
BTCUSDT,2026-08-21 00:18:00+00:00,0.0046,TP,base,1.6,0.011235878161416607,14.0
BTCUSDT,2026-08-21 00:18:00+00:00,0.0046,TP,base,1.6,0.008669356214972728,11.0
BTCUSDT,2026-08-21 00:18:00+00:00,0.0046,TP,base,1.6,0.008154587842623084,7.0
BTCUSDT,2026-08-21 00:18:00+00:00,0.0046,TP,base,1.6,0.008103690119474429,5.0
BTCUSDT,2026-08-21 00:18:00+00:00,0.0046,TP,base,1.6,0.00734770788054956,3.0
BTCUSDT,2026-08-21 00:34:00+00:00,0.0005,BE_STOP,base,1.6,0.0037452675288019216,5.0
BTCUSDT,2026-08-21 00:35:00+00:00,0.0005,BE_STOP,base,1.6,0.004943950894706945,16.0
SOLUSDT,2026-08-21 00:49:00+00:00,0.0005,BE_STOP,base,1.6,0.004298904289830141,11.0
XRPUSDT,2026-08-21 01:05:00+00:00,0.0005,BE_STOP,base,1.6,0.004723665564478039,44.0
XRPUSDT,2026-08-21 01:05:00+00:00,0.0005,BE_STOP,base,1.6,0.004961020552799411,38.0
XRPUSDT,2026-08-21 01:06:00+00:00,0.0005,BE_STOP,base,1.6,0.005832282471626792,43.0
BTCUSDT,2026-08-21 01:16:00+00:00,0.0046,TP,base,1.6,0.00709976162275618,42.0
BTCUSDT,2026-08-21 01:18:00+00:00,0.0046,TP,base,1.6,0.013638413442592394,46.0
BTCUSDT,2026-08-21 01:18:00+00:00,0.0046,TP,base,1.6,0.014323851855867088,13.0
BTCUSDT,2026-08-21 01:18:00+00:00,0.0046,TP,base,1.6,0.013617823423306384,11.0
ETHUSDT,2026-08-21 01:18:00+00:00,0.0046,TP,base,1.6,0.009718347113079326,8.0
ETHUSDT,2026-08-21 01:18:00+00:00,0.0046,TP,base,1.6,0.006232622207861908,1.0
SOLUSDT,2026-08-21 01:20:00+00:00,0.0005,BE_STOP,base,1.6,0.005201809913904952,55.0
BTCUSDT,2026-08-21 01:31:00+00:00,0.0046,TP,base,1.6,0.00831735910732666,10.0
BTCUSDT,2026-08-21 01:34:00+00:00,0.0005,BE_STOP,base,1.6,0.0047371155277773705,5.0
SOLUSDT,2026-08-21 01:47:00+00:00,0.0046,TP,base,1.6,0.0063795493738799435,28.0
NEARUSDT,2026-08-21 01:47:00+00:00,0.0005,BE_STOP,base,1.6,0.00583139896959745,24.0
BTCUSDT,2026-08-21 01:47:00+00:00,0.0046,TP,base,1.6,0.012481298793755431,14.0
BTCUSDT,2026-08-21 01:47:00+00:00,0.0046,TP,base,1.6,0.013260961854981124,12.0
XRPUSDT,2026-08-21 01:47:00+00:00,0.0046,TP,base,1.6,0.008556981719175339,10.0
BTCUSDT,2026-08-21 01:54:00+00:00,0.0005,BE_STOP,base,1.6,0.0032143288462788645,6.0
XRPUSDT,2026-08-21 02:40:00+00:00,0.0005,BE_STOP,base,1.6,0.004170528266913864,42.0
BTCUSDT,2026-08-21 03:04:00+00:00,0.0046,TP,base,1.6,0.006303785481364213,24.0
ETHUSDT,2026-08-21 03:11:00+00:00,0.0005,BE_STOP,base,1.6,0.003735990037359993,106.0
XRPUSDT,2026-08-21 03:27:00+00:00,0.0046,TP,base,1.6,0.007641837128521649,14.0
NEARUSDT,2026-08-21 03:37:00+00:00,0.0046,TP,base,1.6,0.006420635363742988,10.0
XRPUSDT,2026-08-21 03:39:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0013463213748317374,170.0
XRPUSDT,2026-08-21 03:44:00+00:00,0.0005,BE_STOP,base,1.6,0.0032824427480915804,7.0
XRPUSDT,2026-08-21 03:51:00+00:00,0.0046,TP,base,1.6,0.00757286009332213,7.0
XRPUSDT,2026-08-21 03:59:00+00:00,0.0005,BE_STOP,base,1.6,0.005183321899534962,19.0
BTCUSDT,2026-08-21 05:23:00+00:00,0.0005,BE_STOP,base,1.6,0.0030897995417794055,207.0
ETHUSDT,2026-08-21 05:24:00+00:00,0.0005,BE_STOP,base,1.6,0.004140927584784761,93.0
XRPUSDT,2026-08-21 05:48:00+00:00,0.0005,BE_STOP,base,1.6,0.003440893102921066,23.0
BTCUSDT,2026-08-21 06:11:00+00:00,0.0005,BE_STOP,base,1.6,0.003504957048658654,22.0
BTCUSDT,2026-08-21 06:42:00+00:00,0.0005,BE_STOP,base,1.6,0.0037825855224951585,292.0
BTCUSDT,2026-08-21 06:42:00+00:00,0.0005,BE_STOP,base,1.6,0.0033967895501339678,290.0
BTCUSDT,2026-08-21 06:43:00+00:00,0.0005,BE_STOP,base,1.6,0.004888401626723992,289.0
BTCUSDT,2026-08-21 06:43:00+00:00,0.0005,BE_STOP,base,1.6,0.005631864665229479,80.0
SOLUSDT,2026-08-21 06:48:00+00:00,0.0005,BE_STOP,base,1.6,0.005110581453356228,5.0
XRPUSDT,2026-08-21 07:01:00+00:00,0.0005,BE_STOP,base,1.6,0.0036863528146840775,13.0
BTCUSDT,2026-08-21 07:05:00+00:00,0.0005,BE_STOP,base,1.6,0.003025406539003717,4.0
BTCUSDT,2026-08-21 07:10:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0,430.0
ETHUSDT,2026-08-21 07:15:00+00:00,0.0046,TP,base,1.6,0.008241202642577838,25.0
BTCUSDT,2026-08-21 07:15:00+00:00,0.0046,TP,base,1.6,0.011000010578204784,10.0
NEARUSDT,2026-08-21 07:16:00+00:00,0.0046,TP,base,1.6,0.007679411605645985,5.0
ETHUSDT,2026-08-21 07:18:00+00:00,0.0005,BE_STOP,base,1.6,0.005282332275469398,3.0
SOLUSDT,2026-08-21 07:21:00+00:00,0.0005,BE_STOP,base,1.6,0.004759701196536019,70.0
BTCUSDT,2026-08-21 07:42:00+00:00,0.0046,TP,base,1.6,0.006300367838597277,18.0
BTCUSDT,2026-08-21 07:43:00+00:00,0.0046,TP,base,1.6,0.006247077208844268,22.0
BTCUSDT,2026-08-21 07:44:00+00:00,0.0005,BE_STOP,base,1.6,0.00338045241634429,27.0
BTCUSDT,2026-08-21 07:46:00+00:00,0.0005,BE_STOP,base,1.6,0.004968810834571867,27.0
BTCUSDT,2026-08-21 08:05:00+00:00,0.0005,BE_STOP,base,1.6,0.003285986717503287,20.0
BTCUSDT,2026-08-21 08:06:00+00:00,0.0005,BE_STOP,base,1.6,0.003777991662002594,18.0
XRPUSDT,2026-08-21 08:10:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0004658023445384162,304.0
BTCUSDT,2026-08-21 08:13:00+00:00,0.0046,TP,base,1.6,0.006409502835751064,8.0
NEARUSDT,2026-08-21 08:13:00+00:00,0.0005,BE_STOP,base,1.6,0.005859579365909856,5.0
BTCUSDT,2026-08-21 08:14:00+00:00,0.0046,TP,base,1.6,0.00740831557337493,31.0
BTCUSDT,2026-08-21 08:14:00+00:00,0.0046,TP,base,1.6,0.00702216427640164,4.0
XRPUSDT,2026-08-21 08:17:00+00:00,0.005740734451284252,TP,base,1.6,0.007875185735512586,4.0
SOLUSDT,2026-08-21 08:25:00+00:00,0.0046,TP,base,1.6,0.006811854166895928,9.0
BTCUSDT,2026-08-21 08:27:00+00:00,0.0005,BE_STOP,base,1.6,0.0037516642014230675,8.0
BTCUSDT,2026-08-21 08:31:00+00:00,0.0046,TP,base,1.6,0.00620311129875613,10.0
BTCUSDT,2026-08-21 08:31:00+00:00,0.0046,TP,base,1.6,0.006115540591446075,8.0
XRPUSDT,2026-08-21 08:33:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0014479500076207993,43.0
BTCUSDT,2026-08-21 08:33:00+00:00,0.0046,TP,base,1.6,0.006547171697111648,5.0
BTCUSDT,2026-08-21 08:35:00+00:00,-0.0414,MAE_KILL,base,1.6,0.00035533981884373764,275.0
BTCUSDT,2026-08-21 08:35:00+00:00,0.0046,TP,base,1.6,0.0071840384670247455,9.0
SOLUSDT,2026-08-21 08:38:00+00:00,0.0046,TP,base,1.6,0.006121313299944273,5.0
XRPUSDT,2026-08-21 08:43:00+00:00,0.0005,BE_STOP,base,1.6,0.004042928550426227,8.0
ETHUSDT,2026-08-21 08:46:00+00:00,0.0046,TP,base,1.6,0.008296531410077896,6.0
ETHUSDT,2026-08-21 08:46:00+00:00,0.0046,TP,base,1.6,0.007346532187772306,2.0
BTCUSDT,2026-08-21 08:47:00+00:00,0.0046,TP,base,1.6,0.007613892321863006,9.0
SOLUSDT,2026-08-21 08:47:00+00:00,0.0046,TP,base,1.6,0.007722972312438205,5.0
BTCUSDT,2026-08-21 08:51:00+00:00,-0.0414,MAE_KILL,base,1.6,0.00012354157838318492,125.0
BTCUSDT,2026-08-21 08:51:00+00:00,0.0046,TP,base,1.6,0.006092334539482163,2.0
NEARUSDT,2026-08-21 08:57:00+00:00,0.0046,TP,base,1.6,0.006299049979347371,6.0
BTCUSDT,2026-08-21 08:57:00+00:00,0.0046,TP,base,1.6,0.006013157995122447,2.0
XRPUSDT,2026-08-21 09:00:00+00:00,0.005135773300627144,TP,base,1.6,0.0066096702349307404,3.0
ETHUSDT,2026-08-21 09:01:00+00:00,0.0005,BE_STOP,base,1.6,0.005942529538109091,8.0
ETHUSDT,2026-08-21 09:07:00+00:00,0.005692969842398929,TP,base,1.6,0.011980083111826476,3.0
BTCUSDT,2026-08-21 09:18:00+00:00,0.0005,BE_STOP,base,1.6,0.005144235154757379,9.0
XRPUSDT,2026-08-21 09:18:00+00:00,0.0005,BE_STOP,base,1.6,0.008281421766214795,5.0
ETHUSDT,2026-08-21 09:32:00+00:00,0.0005,BE_STOP,base,1.6,0.004345010549184304,14.0
BTCUSDT,2026-08-21 09:37:00+00:00,0.0005,BE_STOP,base,1.6,0.007447257140586526,26.0
BTCUSDT,2026-08-21 09:44:00+00:00,0.0046,TP,base,1.6,0.006239227763921427,9.0
BTCUSDT,2026-08-21 09:44:00+00:00,0.0046,TP,base,1.6,0.006543017804768103,6.0
BTCUSDT,2026-08-21 11:19:00+00:00,0.0046,TP,base,1.6,0.006114505200865676,119.0
BTCUSDT,2026-08-21 11:23:00+00:00,0.0005,BE_STOP,base,1.6,0.0064732745867369535,127.0
BTCUSDT,2026-08-21 11:32:00+00:00,0.0046,TP,base,1.6,0.009671429641317793,12.0
SOLUSDT,2026-08-21 11:34:00+00:00,0.006759670895789964,TP,base,1.6,0.011283078684337892,147.0
SOLUSDT,2026-08-21 11:34:00+00:00,0.0046,TP,base,1.6,0.010531534012668719,1.0
SOLUSDT,2026-08-21 11:35:00+00:00,0.0005,BE_STOP,base,1.6,0.0036274488052714282,280.0
BTCUSDT,2026-08-21 11:52:00+00:00,0.0005,BE_STOP,base,1.6,0.0042781429921520744,15.0
BTCUSDT,2026-08-21 11:53:00+00:00,0.0005,BE_STOP,base,1.6,0.005712846700736807,13.0
XRPUSDT,2026-08-21 11:59:00+00:00,0.0046,TP,base,1.6,0.007255936675461756,5.0
SOLUSDT,2026-08-21 12:03:00+00:00,0.0005,BE_STOP,base,1.6,0.0032116594312041093,4.0
BTCUSDT,2026-08-21 12:05:00+00:00,0.0005,BE_STOP,base,1.6,0.0037944266836059943,30.0
BTCUSDT,2026-08-21 12:06:00+00:00,0.0005,BE_STOP,base,1.6,0.004910973171029772,14.0
ETHUSDT,2026-08-21 12:39:00+00:00,0.0046,TP,base,1.6,0.006944649290996825,31.0
ETHUSDT,2026-08-21 12:53:00+00:00,0.0005,BE_STOP,base,1.6,0.004113468047317327,13.0
NEARUSDT,2026-08-21 13:31:00+00:00,0.004696131301289571,TP,base,1.6,0.011989768730683132,249.0
XRPUSDT,2026-08-21 13:31:00+00:00,0.0005,BE_STOP,base,1.6,0.004179577718527079,127.0
BTCUSDT,2026-08-21 13:35:00+00:00,0.0046,TP,base,1.6,0.006992114333052888,92.0
SOLUSDT,2026-08-21 13:35:00+00:00,0.0046,TP,base,1.6,0.006421043308830023,90.0
XRPUSDT,2026-08-21 13:37:00+00:00,0.004965697794269199,TP,base,1.6,0.007142857142857157,6.0
NEARUSDT,2026-08-21 13:37:00+00:00,0.0005,BE_STOP,base,1.6,0.0038169990860706985,4.0
XRPUSDT,2026-08-21 13:37:00+00:00,0.005936269766770163,TP,base,1.6,0.007942811755361325,2.0
XRPUSDT,2026-08-21 13:48:00+00:00,0.006504721326110328,TP,base,1.6,0.00823746626899592,6.0
BTCUSDT,2026-08-21 13:51:00+00:00,0.0046,TP,base,1.6,0.0066138885183568375,5.0
ETHUSDT,2026-08-21 13:53:00+00:00,0.0005,BE_STOP,base,1.6,0.005190954459084102,9.0
BTCUSDT,2026-08-21 13:54:00+00:00,0.0005,BE_STOP,base,1.6,0.0059520805103335595,61.0
NEARUSDT,2026-08-21 14:03:00+00:00,0.0005,BE_STOP,base,1.6,0.004399448743771851,14.0
ETHUSDT,2026-08-21 14:23:00+00:00,0.0005,BE_STOP,base,1.6,0.0039954745992959555,20.0
SOLUSDT,2026-08-21 14:36:00+00:00,0.0046,TP,base,1.6,0.008002902151329542,13.0
NEARUSDT,2026-08-21 14:54:00+00:00,0.0005,BE_STOP,base,1.6,0.004362222105429113,18.0
BTCUSDT,2026-08-21 15:14:00+00:00,0.0046,TP,base,1.6,0.006503665266985498,77.0
BTCUSDT,2026-08-21 15:14:00+00:00,0.0046,TP,base,1.6,0.0063044344509592225,20.0
BTCUSDT,2026-08-21 15:15:00+00:00,0.0046,TP,base,1.6,0.00626395435375841,82.0
XRPUSDT,2026-08-21 15:18:00+00:00,0.0005,BE_STOP,base,1.6,0.003839317454674617,4.0
BTCUSDT,2026-08-21 15:29:00+00:00,0.0005,BE_STOP,base,1.6,0.0030615572820590167,11.0
NEARUSDT,2026-08-21 15:39:00+00:00,0.0005,BE_STOP,base,1.6,0.005019607843137282,10.0
BTCUSDT,2026-08-21 21:24:00+00:00,0.0046,TP,base,1.6,0.0061561147388421176,364.0
BTCUSDT,2026-08-21 21:27:00+00:00,0.0046,TP,base,1.6,0.007564849849192311,456.0
BTCUSDT,2026-08-21 21:27:00+00:00,0.0046,TP,base,1.6,0.007149790295131527,371.0
NEARUSDT,2026-08-21 21:28:00+00:00,0.0005,BE_STOP,base,1.6,0.0041303350160624116,4.0
ETHUSDT,2026-08-21 21:33:00+00:00,0.0046,TP,base,1.6,0.007150688465383163,2.0
BTCUSDT,2026-08-21 21:36:00+00:00,0.0005,BE_STOP,base,1.6,0.003970360440679235,712.0
BTCUSDT,2026-08-21 21:36:00+00:00,0.0005,BE_STOP,base,1.6,0.003485171401138514,710.0
BTCUSDT,2026-08-21 21:37:00+00:00,0.0005,BE_STOP,base,1.6,0.005441626134152519,8.0
BTCUSDT,2026-08-21 21:47:00+00:00,0.0005,BE_STOP,base,1.6,0.0036370339930177045,11.0
NEARUSDT,2026-08-21 21:52:00+00:00,0.005546023969906394,TP,base,1.6,0.007246376811594198,25.0
ETHUSDT,2026-08-21 21:52:00+00:00,0.004974969826343101,TP,base,1.6,0.008328215995793748,18.0
BTCUSDT,2026-08-21 21:52:00+00:00,0.0046,TP,base,1.6,0.00657795271151557,14.0
NEARUSDT,2026-08-21 21:52:00+00:00,0.0046,TP,base,1.6,0.008893886730729954,9.0
BTCUSDT,2026-08-21 21:55:00+00:00,0.0046,TP,base,1.6,0.006066224657464105,8.0
BTCUSDT,2026-08-21 21:57:00+00:00,0.0005,BE_STOP,base,1.6,0.0033437181584809817,4.0
SOLUSDT,2026-08-21 22:03:00+00:00,0.0046,TP,base,1.6,0.007301373811124961,6.0
XRPUSDT,2026-08-21 22:04:00+00:00,0.0046,TP,base,1.6,0.006878456956460107,382.0
BTCUSDT,2026-08-21 22:21:00+00:00,0.0005,BE_STOP,base,1.6,0.004097545552365571,21.0
BTCUSDT,2026-08-21 22:21:00+00:00,0.0005,BE_STOP,base,1.6,0.004885442809442324,17.0
XRPUSDT,2026-08-21 22:32:00+00:00,0.007017350293268332,TP,base,1.6,0.008603203469259269,8.0
NEARUSDT,2026-08-21 22:46:00+00:00,0.0005,BE_STOP,base,1.6,0.00383683360258484,34.0
ETHUSDT,2026-08-21 23:24:00+00:00,0.0005,BE_STOP,base,1.6,0.004629392303536807,63.0
BTCUSDT,2026-08-21 23:44:00+00:00,0.0005,BE_STOP,base,1.6,0.0037660554906333034,58.0
NEARUSDT,2026-08-21 23:52:00+00:00,0.0005,BE_STOP,base,1.6,0.003931178843110246,7.0
BTCUSDT,2026-08-22 00:06:00+00:00,0.0046,TP,base,1.6,0.006575871012252266,94.0
BTCUSDT,2026-08-22 00:06:00+00:00,0.0046,TP,base,1.6,0.0064667068732877,14.0
BTCUSDT,2026-08-22 00:56:00+00:00,0.0005,BE_STOP,base,1.6,0.004469318162872982,46.0
ETHUSDT,2026-08-22 01:08:00+00:00,0.0005,BE_STOP,base,1.6,0.003919575240356888,12.0
BTCUSDT,2026-08-22 03:03:00+00:00,0.0046,TP,base,1.6,0.006146897923580812,115.0
NEARUSDT,2026-08-22 03:13:00+00:00,0.0046,TP,base,1.6,0.0074088328682767645,10.0
XRPUSDT,2026-08-22 03:17:00+00:00,0.0046,TP,base,1.6,0.008560762100926794,4.0
ETHUSDT,2026-08-22 03:28:00+00:00,0.0005,BE_STOP,base,1.6,0.0033362061775418085,10.0
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005,BE_STOP,base,1.6,0.0033915697085975622,338.0
BTCUSDT,2026-08-22 03:33:00+00:00,0.0005,BE_STOP,base,1.6,0.0031310417332225163,325.0
XRPUSDT,2026-08-22 04:17:00+00:00,0.006782385443890726,TP,base,1.6,0.009875292777109473,42.0
NEARUSDT,2026-08-22 04:26:00+00:00,0.0046,TP,base,1.6,0.007907945828203294,9.0
XRPUSDT,2026-08-22 04:31:00+00:00,0.005921686282594867,TP,base,1.6,0.009223818786471832,5.0
NEARUSDT,2026-08-22 04:49:00+00:00,0.0005,BE_STOP,base,1.6,0.0030432136335970554,17.0
SOLUSDT,2026-08-22 05:09:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0019772713655155216,20.0
ETHUSDT,2026-08-22 05:10:00+00:00,-0.0414,MAE_KILL,base,1.6,0.00046920774863084175,346.0
BTCUSDT,2026-08-22 05:10:00+00:00,0.0046,TP,base,1.6,0.01602206325330208,302.0
SOLUSDT,2026-08-22 05:16:00+00:00,0.026461054641450273,TP,base,1.6,0.02938947188624257,3.0
BTCUSDT,2026-08-22 05:16:00+00:00,0.0046,TP,base,1.6,0.009514019198508281,1.0
BTCUSDT,2026-08-22 05:17:00+00:00,0.0005,BE_STOP,base,1.6,0.004696444120880018,6.0
BTCUSDT,2026-08-22 05:26:00+00:00,0.0005,BE_STOP,base,1.6,0.00622349414362216,9.0
BTCUSDT,2026-08-22 05:33:00+00:00,0.0005,BE_STOP,base,1.6,0.004375701711561024,7.0
BTCUSDT,2026-08-22 05:47:00+00:00,0.0005,BE_STOP,base,1.6,0.00375371974210651,14.0
BTCUSDT,2026-08-22 07:10:00+00:00,0.0005,BE_STOP,base,1.6,0.003877176629377262,81.0
BTCUSDT,2026-08-22 08:44:00+00:00,0.0005,BE_STOP,base,1.6,0.004582797380889282,90.0
BTCUSDT,2026-08-22 09:59:00+00:00,0.0005,BE_STOP,base,1.6,0.004363664648612285,73.0
SOLUSDT,2026-08-22 10:02:00+00:00,0.0046,TP,base,1.6,0.006272630457933958,3.0
BTCUSDT,2026-08-22 10:17:00+00:00,0.0005,BE_STOP,base,1.6,0.003281979798400213,13.0
BTCUSDT,2026-08-22 10:28:00+00:00,0.0005,BE_STOP,base,1.6,0.003920174773916266,11.0
BTCUSDT,2026-08-22 10:31:00+00:00,0.0005,BE_STOP,base,1.6,0.006741879365409121,308.0
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005,BE_STOP,base,1.6,0.005523394763396869,37.0
NEARUSDT,2026-08-22 11:05:00+00:00,0.0005,BE_STOP,base,1.6,0.005945745076179794,34.0
NEARUSDT,2026-08-22 11:12:00+00:00,0.0005,BE_STOP,base,1.6,0.003978990927900717,5.0
NEARUSDT,2026-08-22 11:24:00+00:00,0.0046,TP,base,1.6,0.006373824826047703,19.0
ETHUSDT,2026-08-22 11:44:00+00:00,0.0046,TP,base,1.6,0.006314697645472378,20.0
XRPUSDT,2026-08-22 12:02:00+00:00,0.0046,TP,base,1.6,0.012159075641542392,18.0
SOLUSDT,2026-08-22 12:10:00+00:00,0.0005,BE_STOP,base,1.6,0.02549408801809873,411.0
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005,BE_STOP,base,1.6,0.004681704948953277,292.0
BTCUSDT,2026-08-22 16:54:00+00:00,0.0005,BE_STOP,base,1.6,0.004299209437541681,282.0
NEARUSDT,2026-08-22 18:41:00+00:00,-0.0264,MAE_KILL,base,1.6,0.0022698479729730747,107.0
BTCUSDT,2026-08-22 21:09:00+00:00,0.0005,BE_STOP,base,1.6,0.003250329757668452,148.0
ETHUSDT,2026-08-22 21:20:00+00:00,0.0005,BE_STOP,base,1.6,0.004557388418288982,264.0
ETHUSDT,2026-08-22 21:56:00+00:00,0.0046,TP,base,1.6,0.007492757276818785,36.0
BTCUSDT,2026-08-22 22:06:00+00:00,0.0005,BE_STOP,base,1.6,0.004923407184441138,56.0
BTCUSDT,2026-08-23 01:57:00+00:00,0.0005,BE_STOP,base,1.6,0.004555181941234259,231.0
BTCUSDT,2026-08-23 04:08:00+00:00,0.0046,TP,base,1.6,0.006246105091592773,131.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.0046,TP,base,1.6,0.007976493073387637,1076.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.0046,TP,base,1.6,0.007620382931070512,431.0
BTCUSDT,2026-08-23 05:08:00+00:00,0.0046,TP,base,1.6,0.006860860295390634,59.0
BTCUSDT,2026-08-23 05:14:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0013206040723041659,2655.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.0046,TP,base,1.6,0.01074944588466569,2377.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.0046,TP,base,1.6,0.007645772499312472,4.0
BTCUSDT,2026-08-23 05:14:00+00:00,0.0046,TP,base,1.6,0.007997790463125735,2.0
XRPUSDT,2026-08-23 05:15:00+00:00,0.0005,BE_STOP,base,1.6,0.005272528074500165,7.0
BTCUSDT,2026-08-23 05:17:00+00:00,-0.0414,MAE_KILL,base,1.6,0.0015465280001628068,1549.0
BTCUSDT,2026-08-23 05:17:00+00:00,0.0046,TP,base,1.6,0.006322070418866649,2.0
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005,BE_STOP,base,1.6,0.003546942157659751,53.0
BTCUSDT,2026-08-23 06:14:00+00:00,0.0005,BE_STOP,base,1.6,0.0040949181016379675,51.0
XRPUSDT,2026-08-23 06:23:00+00:00,0.0005,BE_STOP,base,1.6,0.004670650456762083,5.0
ETHUSDT,2026-08-23 06:33:00+00:00,0.0046,TP,base,1.6,0.006145476526294718,65.0
XRPUSDT,2026-08-23 06:38:00+00:00,0.0005,BE_STOP,base,1.6,0.0052953717075854756,15.0
XRPUSDT,2026-08-23 07:17:00+00:00,0.0046,TP,base,1.6,0.008831382214006922,57.0
ETHUSDT,2026-08-23 07:22:00+00:00,0.0005,BE_STOP,base,1.6,0.0032063088102333385,44.0
NEARUSDT,2026-08-23 07:29:00+00:00,0.0005,BE_STOP,base,1.6,0.003721080731273206,7.0
SOLUSDT,2026-08-23 08:11:00+00:00,0.0005,BE_STOP,base,1.6,0.0037545718385534,41.0
SOLUSDT,2026-08-23 08:47:00+00:00,0.0005,BE_STOP,base,1.6,0.004692718232874774,202.0
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005,BE_STOP,base,1.6,0.004316567496967267,143.0
BTCUSDT,2026-08-23 08:57:00+00:00,0.0005,BE_STOP,base,1.6,0.004365250405803177,100.0
XRPUSDT,2026-08-23 09:35:00+00:00,0.0046,TP,base,1.6,0.006301239921403947,38.0
ETHUSDT,2026-08-23 09:37:00+00:00,0.0005,BE_STOP,base,1.6,0.0034442454988560405,38.0
BTCUSDT,2026-08-23 10:06:00+00:00,0.0046,TP,base,1.6,0.006643672702035855,115.0
BTCUSDT,2026-08-23 11:20:00+00:00,0.0046,TP,base,1.6,0.009151374078425747,153.0
BTCUSDT,2026-08-23 11:20:00+00:00,0.0046,TP,base,1.6,0.0067185585021774085,73.0
ETHUSDT,2026-08-23 13:18:00+00:00,-0.0414,MAE_KILL,base,1.6,0.00045712931257079446,481.0
BTCUSDT,2026-08-23 13:19:00+00:00,0.0046,TP,base,1.6,0.007313632554084627,117.0
BTCUSDT,2026-08-23 13:19:00+00:00,0.0046,TP,base,1.6,0.006694215090011253,114.0
SOLUSDT,2026-08-23 14:06:00+00:00,0.0005,BE_STOP,base,1.6,0.003158844765342981,44.0
XRPUSDT,2026-08-23 14:11:00+00:00,0.0046,TP,base,1.6,0.007351493272070808,5.0
NEARUSDT,2026-08-23 14:16:00+00:00,0.0005,BE_STOP,base,1.6,0.003991511721907851,3.0
ETHUSDT,2026-08-23 14:42:00+00:00,0.0046,TP,base,1.6,0.00891304077083057,305.0
